UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,DATE
DAY,1583452800,267,cadli,MATIC-USD,2.311628630632166,2.311628630632166,2.130813531211602,2.1873149640352008,2020-06-03
DAY,1583539200,267,cadli,MATIC-USD,2.1873149640352008,2.554401667653227,2.184219249688633,2.351303901036802,2020-07-03
DAY,1583625600,267,cadli,MATIC-USD,2.351303901036802,2.351303901036802,1.8513776163855769,1.8806272289543255,2020-08-03
DAY,1583712000,267,cadli,MATIC-USD,1.8806272289543255,1.983574626116111,1.642132161912237,1.7999813799664706,2020-09-03
DAY,1583798400,267,cadli,MATIC-USD,1.7999813799664706,1.96021933701854,1.7470314159651157,1.806921498490509,2020-10-03
DAY,1583884800,267,cadli,MATIC-USD,1.806921498490509,1.880952761696799,1.5246544372085042,1.6635382718258356,2020-11-03
DAY,1586217600,267,cadli,MATIC-USD,1.183383050223698,1.2207291535619884,1.108835092348815,1.130849724842561,2020-07-04
DAY,1586304000,267,cadli,MATIC-USD,1.130849724842561,1.2169704166146416,1.1157955212074384,1.2011226200439684,2020-08-04
DAY,1586390400,267,cadli,MATIC-USD,1.2011226200439684,1.2260702613876695,1.147047545967211,1.1816773472733646,2020-09-04
DAY,1586476800,267,cadli,MATIC-USD,1.1816773472733646,1.1816773472733646,1.009105795363192,1.0517767946959888,2020-10-04
DAY,1586563200,267,cadli,MATIC-USD,1.0517767946959888,1.1013276479786762,1.0380075705562295,1.071464917634171,2020-11-04
DAY,1586649600,267,cadli,MATIC-USD,1.071464917634171,1.1320248005885225,1.0415855218310224,1.0707561064231736,2020-12-04
DAY,1588291200,267,cadli,MATIC-USD,1.3503246144735197,1.4304234534847726,1.349433890512116,1.3859467564939978,2020-01-05
DAY,1588377600,267,cadli,MATIC-USD,1.3859467564939978,1.5022413578874052,1.3785890136947752,1.4789093051917823,2020-02-05
DAY,1588464000,267,cadli,MATIC-USD,1.4789093051917823,1.5754717236716935,1.450420147173776,1.4980992591333455,2020-03-05
DAY,1588550400,267,cadli,MATIC-USD,1.4980992591333455,1.5213719258902991,1.375116425906202,1.4854105472371673,2020-04-05
DAY,1588636800,267,cadli,MATIC-USD,1.4854105472371673,1.5025889721918717,1.4266063794074977,1.4836235169215377,2020-05-05
DAY,1588723200,267,cadli,MATIC-USD,1.4836235169215377,1.5870187239292692,1.4631917540286508,1.4916025026124704,2020-06-05
DAY,1588809600,267,cadli,MATIC-USD,1.4916025026124704,1.563613071486502,1.4651710261118958,1.5227982160787443,2020-07-05
DAY,1588896000,267,cadli,MATIC-USD,1.5227982160787443,1.6161807754156703,1.496025880801558,1.5656854793437505,2020-08-05
DAY,1588982400,267,cadli,MATIC-USD,1.5656854793437505,1.6087601813168997,1.50502662316626,1.50502662316626,2020-09-05
DAY,1589068800,267,cadli,MATIC-USD,1.50502662316626,1.5077575380134538,1.1942742399205537,1.3400137770091405,2020-10-05
DAY,1589155200,267,cadli,MATIC-USD,1.3400137770091405,1.3579282688654548,1.216772785945624,1.312243540469743,2020-11-05
DAY,1589241600,267,cadli,MATIC-USD,1.312243540469743,1.5847701138790706,1.3002144439127368,1.5112116168385383,2020-12-05
DAY,1590969600,267,cadli,MATIC-USD,1.789825538714221,1.980718370168276,1.774860036687116,1.9074596002867916,2020-01-06
DAY,1591056000,267,cadli,MATIC-USD,1.9074596002867916,1.9708404455432835,1.745661763091533,1.824699407112729,2020-02-06
DAY,1591142400,267,cadli,MATIC-USD,1.824699407112729,1.9171045845545251,1.7741073405125394,1.8914228884684263,2020-03-06
DAY,1591228800,267,cadli,MATIC-USD,1.8914228884684263,1.9354387193034015,1.801820291462212,1.900623781501093,2020-04-06
DAY,1591315200,267,cadli,MATIC-USD,1.900623781501093,1.916497388618156,1.7730838812232694,1.8022631256970831,2020-05-06
DAY,1591401600,267,cadli,MATIC-USD,1.8022631256970831,1.8264293855594305,1.761353058835111,1.807299512990756,2020-06-06
DAY,1591488000,267,cadli,MATIC-USD,1.807299512990756,1.8149443659948303,1.715516906117486,1.775531156967196,2020-07-06
DAY,1591574400,267,cadli,MATIC-USD,1.775531156967196,1.8096198644224792,1.7630968135128855,1.775946172289747,2020-08-06
DAY,1591660800,267,cadli,MATIC-USD,1.775946172289747,1.7872512405423608,1.750563938163218,1.7608116704973906,2020-09-06
DAY,1591747200,267,cadli,MATIC-USD,1.7608116704973906,1.9113467159887452,1.7606977958533765,1.860897622582436,2020-10-06
DAY,1591833600,267,cadli,MATIC-USD,1.860897622582436,1.917166245284101,1.6903656861864542,1.7145941166592953,2020-11-06
DAY,1591920000,267,cadli,MATIC-USD,1.7145941166592953,1.796773141891152,1.7079370991414609,1.788743492187825,2020-12-06
DAY,1593561600,267,cadli,MATIC-USD,1.6570985084263326,1.7154616954848825,1.6214888379844792,1.6339622258625734,2020-01-07
DAY,1593648000,267,cadli,MATIC-USD,1.6339622258625734,1.694589867501749,1.5874130846598358,1.649271202999213,2020-02-07
DAY,1593734400,267,cadli,MATIC-USD,1.649271202999213,1.7123226595457302,1.6321581889209296,1.6807898819615794,2020-03-07
DAY,1593820800,267,cadli,MATIC-USD,1.6807898819615794,1.7131936527045075,1.6638670862764404,1.7089457523864824,2020-04-07
DAY,1593907200,267,cadli,MATIC-USD,1.7089457523864824,1.7170877135175018,1.6340894447121084,1.6696947711728864,2020-05-07
DAY,1593993600,267,cadli,MATIC-USD,1.6696947711728864,1.7534211412291558,1.6533487053308942,1.7430473968962945,2020-06-07
DAY,1594080000,267,cadli,MATIC-USD,1.7430473968962945,1.7926464680714085,1.7112481429198134,1.759652247757812,2020-07-07
DAY,1594166400,267,cadli,MATIC-USD,1.759652247757812,1.90550918293731,1.741171058611595,1.892594754642852,2020-08-07
DAY,1594252800,267,cadli,MATIC-USD,1.892594754642852,1.894787201910353,1.7230296142886572,1.8071564952732708,2020-09-07
DAY,1594339200,267,cadli,MATIC-USD,1.8071564952732708,1.8672608527282224,1.7573764141428487,1.8504505916264349,2020-10-07
DAY,1594425600,267,cadli,MATIC-USD,1.8504505916264349,1.8971713398889207,1.800794102637115,1.8681297730984132,2020-11-07
DAY,1594512000,267,cadli,MATIC-USD,1.8681297730984132,1.8847742038032689,1.7917043935309789,1.8552175457245816,2020-12-07
DAY,1596240000,267,cadli,MATIC-USD,1.770255846340541,1.871710361823648,1.7625469923653698,1.8428422045290216,2020-01-08
DAY,1596326400,267,cadli,MATIC-USD,1.8428422045290216,1.871551392112795,1.729871733367752,1.749951246605844,2020-02-08
DAY,1596412800,267,cadli,MATIC-USD,1.749951246605844,1.8272376538005344,1.7401963412053247,1.7848455913112051,2020-03-08
DAY,1596499200,267,cadli,MATIC-USD,1.7848455913112051,1.821460926338513,1.775671806065324,1.8050087932454104,2020-04-08
DAY,1596585600,267,cadli,MATIC-USD,1.8050087932454104,1.9170194899627224,1.7928236795930252,1.8644735014855172,2020-05-08
DAY,1596672000,267,cadli,MATIC-USD,1.8644735014855172,1.944869104978672,1.8523679846703056,1.9018733288404848,2020-06-08
DAY,1596758400,267,cadli,MATIC-USD,1.9018733288404848,1.9493348148437863,1.801044259926687,1.8667074094424407,2020-07-08
DAY,1596844800,267,cadli,MATIC-USD,1.8667074094424407,2.004183131998708,1.8572119918122991,1.9987299289017328,2020-08-08
DAY,1596931200,267,cadli,MATIC-USD,1.9987299289017328,2.078222829270813,1.9523949104921523,1.984859923228883,2020-09-08
DAY,1597017600,267,cadli,MATIC-USD,1.984859923228883,2.1419020154918336,1.9147694246901843,2.1419020154918336,2020-10-08
DAY,1597104000,267,cadli,MATIC-USD,2.1419020154918336,2.2931526576138155,1.91924150059428,2.012897424221975,2020-11-08
DAY,1597190400,267,cadli,MATIC-USD,2.012897424221975,2.266546049169849,1.9782566363129443,2.212123272968478,2020-12-08
DAY,1598918400,267,cadli,MATIC-USD,2.319426113617985,2.3556228183434547,2.2253824121798704,2.228125943830705,2020-01-09
DAY,1599004800,267,cadli,MATIC-USD,2.228125943830705,2.270871885813519,1.846852305669324,2.0508809369308665,2020-02-09
DAY,1599091200,267,cadli,MATIC-USD,2.0508809369308665,2.0768599144170787,1.5943608488473129,1.6780554765319535,2020-03-09
DAY,1599177600,267,cadli,MATIC-USD,1.6780554765319535,1.7414555014926347,1.5400663738010196,1.685686811776528,2020-04-09
DAY,1599264000,267,cadli,MATIC-USD,1.685686811776528,1.7528298614560465,1.4876559113924157,1.5696891991843744,2020-05-09
DAY,1599350400,267,cadli,MATIC-USD,1.5696891991843744,1.6690097924097305,1.499696981239341,1.6343453262493106,2020-06-09
DAY,1599436800,267,cadli,MATIC-USD,1.6343453262493106,1.6570441890424368,1.499163921586431,1.645379940205606,2020-07-09
DAY,1599523200,267,cadli,MATIC-USD,1.645379940205606,1.668334601349131,1.5396253059465954,1.590332079406561,2020-08-09
DAY,1599609600,267,cadli,MATIC-USD,1.590332079406561,1.812411124375629,1.5654808002442784,1.7551721080428475,2020-09-09
