UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,DATE
DAY,1589155200,267,cadli,BTC-USD,764174.739851642,798298.8322552652,721267.1215734731,755482.8228558245,2020-05-11
DAY,1589241600,267,cadli,BTC-USD,755482.8228558245,785936.2190274259,748892.4017528571,776011.1216934544,2020-05-12
DAY,1589328000,267,cadli,BTC-USD,776011.1216934544,820326.3015955858,770262.3218371453,812870.454614348,2020-05-13
DAY,1589414400,267,cadli,BTC-USD,812870.454614348,863014.0091032748,808393.4335859283,853185.2189565789,2020-05-14
DAY,1589500800,267,cadli,BTC-USD,853185.2189565789,857669.9248416291,805748.9821783836,814388.1572531475,2020-05-15
DAY,1589587200,267,cadli,BTC-USD,814388.1572531475,836494.3052874127,806270.2309160891,820709.0352892402,2020-05-16
DAY,1589673600,267,cadli,BTC-USD,820709.0352892402,862225.8745331237,815616.6317064026,845541.1865676119,2020-05-17
DAY,1589760000,267,cadli,BTC-USD,845541.1865676119,867849.2709563719,832372.127947472,848674.6825933493,2020-05-18
DAY,1589846400,267,cadli,BTC-USD,848674.6825933493,862555.0393014549,829449.4618029565,854379.1719983137,2020-05-19
DAY,1589932800,267,cadli,BTC-USD,854379.1719983137,858896.267297436,818669.6856874492,831807.8810715256,2020-05-20
DAY,1590019200,267,cadli,BTC-USD,831807.8810715256,836107.09868408,771907.6509967633,792629.9139039257,2020-05-21
DAY,1590105600,267,cadli,BTC-USD,792629.9139039257,809607.2934343164,781502.692436368,802102.1549049743,2020-05-22
DAY,1590192000,267,cadli,BTC-USD,802102.1549049743,814562.2183396074,794899.2191715237,802443.1808524542,2020-05-23
DAY,1590278400,267,cadli,BTC-USD,802443.1808524542,815964.1090717755,763496.2102286788,763529.9956773483,2020-05-24
DAY,1590364800,267,cadli,BTC-USD,763529.9956773483,789369.2622524056,757618.2898056761,784797.8779336119,2020-05-25
DAY,1590451200,267,cadli,BTC-USD,784797.8779336119,794524.4465431477,762671.4709539408,772545.7063386169,2020-05-26
DAY,1590537600,267,cadli,BTC-USD,772545.7063386169,807870.254473461,771683.4123687715,807791.5453902377,2020-05-27
DAY,1590624000,267,cadli,BTC-USD,807791.5453902377,839996.4363274244,797422.2686461766,836530.0811331992,2020-05-28
DAY,1590710400,267,cadli,BTC-USD,836530.0811331992,838338.7416948595,816712.5595496632,823928.8933659007,2020-05-29
DAY,1590796800,267,cadli,BTC-USD,823928.8933659007,849862.354310132,816523.1399148663,847761.8834309188,2020-05-30
DAY,1590883200,267,cadli,BTC-USD,847761.8834309188,847761.8834309188,822085.5085871232,826296.6908185992,2020-05-31
DAY,1590969600,267,cadli,BTC-USD,826296.6908185992,902907.2782241241,823024.0151433191,890909.8659205809,2020-06-01
DAY,1591056000,267,cadli,BTC-USD,890909.8659205809,891365.5150688282,815871.4235107397,833457.0214818353,2020-06-02
DAY,1591142400,267,cadli,BTC-USD,833457.0214818353,845412.5857246978,823289.5370539692,844897.9003878353,2020-06-03
DAY,1591228800,267,cadli,BTC-USD,844897.9003878353,863000.6181576453,828230.0722655666,856431.2919099642,2020-06-04
DAY,1591315200,267,cadli,BTC-USD,856431.2919099642,860192.7520123575,841075.2305228341,841642.9676088946,2020-06-05
DAY,1591401600,267,cadli,BTC-USD,841642.9676088946,851336.9996402601,834642.4813266227,846080.3432318363,2020-06-06
DAY,1591488000,267,cadli,BTC-USD,846080.3432318363,856397.4505965795,823310.0652716773,852554.4664059113,2020-06-07
DAY,1591574400,267,cadli,BTC-USD,852554.4664059113,856360.6384725228,844504.7025072866,855152.4974610433,2020-06-08
DAY,1591660800,267,cadli,BTC-USD,855152.4974610433,862827.3740255801,841761.583082935,854831.3342869827,2020-06-09
DAY,1591747200,267,cadli,BTC-USD,854831.3342869827,872095.7228063121,849520.9983262855,864145.6842849136,2020-06-10
DAY,1591833600,267,cadli,BTC-USD,864145.6842849136,870453.0062405085,800830.1327942488,810683.1029860107,2020-06-11
DAY,1591920000,267,cadli,BTC-USD,810683.1029860107,835726.5866993536,807859.8542316454,827552.6157897424,2020-06-12
DAY,1592006400,267,cadli,BTC-USD,827552.6157897424,831522.9649138441,819576.4755736656,828327.3695660429,2020-06-13
DAY,1592092800,267,cadli,BTC-USD,828327.3695660429,831073.2513573483,809748.9978207652,816215.7108341261,2020-06-14
DAY,1592179200,267,cadli,BTC-USD,816215.7108341261,836961.6758542389,780236.545847601,830640.5749162486,2020-06-15
DAY,1592265600,267,cadli,BTC-USD,830640.5749162486,842437.8932826472,820067.3195243634,833249.6112054498,2020-06-16
DAY,1592352000,267,cadli,BTC-USD,833249.6112054498,836759.8098853403,809453.553677005,826884.4090254122,2020-06-17
DAY,1592438400,267,cadli,BTC-USD,826884.4090254122,829483.388100506,811149.9147733089,820072.57399137,2020-06-18
DAY,1592524800,267,cadli,BTC-USD,820072.57399137,825478.7339716123,807605.937485066,813125.8638052908,2020-06-19
DAY,1592611200,267,cadli,BTC-USD,813125.8638052908,824967.9645996861,803791.7608554072,817473.7189998507,2020-06-20
DAY,1592697600,267,cadli,BTC-USD,817473.7189998507,830629.8145514171,811476.3298178138,811875.4983632506,2020-06-21
DAY,1592784000,267,cadli,BTC-USD,811875.4983632506,852554.1368952708,810627.5843749277,847300.6464023003,2020-06-22
DAY,1592870400,267,cadli,BTC-USD,847300.6464023003,851239.3074953168,837952.4995470353,841393.7423759068,2020-06-23
DAY,1592956800,267,cadli,BTC-USD,841393.7423759068,845559.9314615007,805181.9629649015,812303.3880462276,2020-06-24
DAY,1593043200,267,cadli,BTC-USD,812303.3880462276,819652.1594564992,790135.1278863178,809700.2997043618,2020-06-25
DAY,1593129600,267,cadli,BTC-USD,809700.2997043618,817347.0877859112,790929.7670366007,800701.6181977582,2020-06-26
DAY,1593216000,267,cadli,BTC-USD,800701.6181977582,811344.5212221458,774948.3069310006,788127.1996495053,2020-06-27
DAY,1593302400,267,cadli,BTC-USD,788127.1996495053,814019.6906197313,782676.8457352832,797550.0846473651,2020-06-28
DAY,1593388800,267,cadli,BTC-USD,797550.0846473651,812879.4110006023,789061.4394951366,803281.2864717632,2020-06-29
DAY,1593475200,267,cadli,BTC-USD,803281.2864717632,809388.196690569,793215.706704775,800113.94846901,2020-06-30
DAY,1593561600,267,cadli,BTC-USD,800113.94846901,816162.4505903912,795826.2280992188,807738.4886095682,2020-07-01
DAY,1593648000,267,cadli,BTC-USD,807738.4886095682,818854.9800684694,783437.0181469057,794801.374080805,2020-07-02
DAY,1593734400,267,cadli,BTC-USD,794801.374080805,803790.9001904392,791652.4502605575,793651.8877095404,2020-07-03
DAY,1593820800,267,cadli,BTC-USD,793651.8877095404,807069.4032671577,791644.8590814895,804310.8640978378,2020-07-04
DAY,1593907200,267,cadli,BTC-USD,804310.8640978378,804848.8340130944,781807.0384898055,794233.7913247911,2020-07-05
DAY,1593993600,267,cadli,BTC-USD,794233.7913247911,819760.3993314806,792998.9474881465,816789.4809624854,2020-07-06
DAY,1594080000,267,cadli,BTC-USD,816789.4809624854,819309.707659334,805309.7750962364,809488.3750659236,2020-07-07
DAY,1594166400,267,cadli,BTC-USD,809488.3750659236,827817.400950899,807890.977514498,824822.771902429,2020-07-08
DAY,1594252800,267,cadli,BTC-USD,824822.771902429,825258.0829349376,802605.5459726431,807674.1271049628,2020-07-09
DAY,1594339200,267,cadli,BTC-USD,807674.1271049628,814345.3274631997,798510.8406407262,812466.4926156442,2020-07-10
DAY,1594425600,267,cadli,BTC-USD,812466.4926156442,814059.5710577065,803174.8909689677,807595.7699415964,2020-07-11
DAY,1594512000,267,cadli,BTC-USD,807595.7699415964,816138.6273880937,801747.6025781285,813224.5915132805,2020-07-12
DAY,1594598400,267,cadli,BTC-USD,813224.5915132805,817401.3185168536,804623.6128395313,807758.5166419862,2020-07-13
DAY,1594684800,267,cadli,BTC-USD,807758.5166419862,811900.5196542438,798051.7398472313,808684.4544761584,2020-07-14
DAY,1594771200,267,cadli,BTC-USD,808684.4544761584,814057.1780236267,801377.8029795962,804025.9675347757,2020-07-15
DAY,1594857600,267,cadli,BTC-USD,804025.9675347757,806201.9636732625,790421.696686146,798517.5141666109,2020-07-16
DAY,1594944000,267,cadli,BTC-USD,798517.5141666109,804574.3674315069,794743.0240677859,803496.0404672297,2020-07-17
DAY,1595030400,267,cadli,BTC-USD,803496.0404672297,806373.8987269364,798083.3873281891,804330.1719104828,2020-07-18
DAY,1595116800,267,cadli,BTC-USD,804330.1719104828,807522.8103454035,796373.4709413147,805111.4064794554,2020-07-19
DAY,1595203200,267,cadli,BTC-USD,805111.4064794554,812170.6061047873,799230.6547631808,803601.2945527369,2020-07-20
DAY,1595289600,267,cadli,BTC-USD,803601.2945527369,825187.1616468014,801511.8701090143,821271.0186898906,2020-07-21
DAY,1595376000,267,cadli,BTC-USD,821271.0186898906,834263.3631533295,813059.52720732,833369.7862264267,2020-07-22
DAY,1595462400,267,cadli,BTC-USD,833369.7862264267,844289.740829396,827728.3620516632,840046.6809867232,2020-07-23
DAY,1595548800,267,cadli,BTC-USD,840046.6809867232,843716.7202672882,829233.2898940071,834914.5012662413,2020-07-24
DAY,1595635200,267,cadli,BTC-USD,834914.5012662413,851645.7200368539,834308.6636131759,848639.4301923122,2020-07-25
DAY,1595721600,267,cadli,BTC-USD,848639.4301923122,884076.2426612526,843576.2905967726,869291.4861437397,2020-07-26
DAY,1595808000,267,cadli,BTC-USD,869291.4861437397,994795.1675272081,868882.407157155,964942.1175736862,2020-07-27
DAY,1595894400,267,cadli,BTC-USD,964942.1175736862,982809.7414953915,927076.395347115,954722.9799371787,2020-07-28
DAY,1595980800,267,cadli,BTC-USD,954722.9799371787,991105.2534424143,949222.010773059,971695.012820879,2020-07-29
DAY,1596067200,267,cadli,BTC-USD,971695.012820879,977545.1573299341,950645.3520994089,971737.3260366031,2020-07-30
DAY,1596153600,267,cadli,BTC-USD,971737.3260366031,1000858.3784390119,958595.9284972065,992465.4065268044,2020-07-31
DAY,1596240000,267,cadli,BTC-USD,992465.4065268044,1037641.7030937746,983175.4023826664,1032980.7019186014,2020-08-01
DAY,1596326400,267,cadli,BTC-USD,1032980.7019186014,1057901.5902719656,938630.4863261731,967671.7229993695,2020-08-02
DAY,1596412800,267,cadli,BTC-USD,967671.7229993695,1003442.5909694225,959210.4347981468,981948.5235525928,2020-08-03
DAY,1596499200,267,cadli,BTC-USD,981948.5235525928,998531.8692910733,967003.7964064117,978854.1118037372,2020-08-04
DAY,1596585600,267,cadli,BTC-USD,978854.1118037372,1030808.2552467067,972498.6408061933,1028006.6063748901,2020-08-05
DAY,1596672000,267,cadli,BTC-USD,1028006.6063748901,1041367.8735258107,1013024.3210781172,1029154.9837613335,2020-08-06
DAY,1596758400,267,cadli,BTC-USD,1029154.9837613335,1040416.0096552627,992876.5254223973,1015475.1319512676,2020-08-07
DAY,1596844800,267,cadli,BTC-USD,1015475.1319512676,1033709.8381196023,1009181.8880897413,1029672.0807900435,2020-08-08
DAY,1596931200,267,cadli,BTC-USD,1029672.0807900435,1032809.9201060594,1008852.044084195,1022446.7434573104,2020-08-09
DAY,1597017600,267,cadli,BTC-USD,1022446.7434573104,1054921.5723977021,1010874.3427576701,1040220.2924961516,2020-08-10
DAY,1597104000,267,cadli,BTC-USD,1040220.2924961516,1043635.2033098405,975232.1535063268,996417.3183430316,2020-08-11
DAY,1597190400,267,cadli,BTC-USD,996417.3183430316,1016518.7087825212,979308.2093649193,1012372.1666015314,2020-08-12
DAY,1597276800,267,cadli,BTC-USD,1012372.1666015314,1031015.7322664119,987590.3994394442,1030004.3431151777,2020-08-13
DAY,1597363200,267,cadli,BTC-USD,1030004.3431151777,1036269.8264749761,1019639.3822988992,1029632.4644983978,2020-08-14
DAY,1597449600,267,cadli,BTC-USD,1029632.4644983978,1047228.2700076574,1025912.1409669687,1036864.1312589832,2020-08-15
DAY,1597536000,267,cadli,BTC-USD,1036864.1312589832,1043192.1406021239,1023750.489592674,1041776.6473250441,2020-08-16
DAY,1597622400,267,cadli,BTC-USD,1041776.6473250441,1088186.5660498291,1031095.5071841046,1074463.6624396348,2020-08-17
DAY,1597708800,267,cadli,BTC-USD,1074463.6624396348,1085114.546907904,1038009.0178353267,1047244.8136336189,2020-08-18
DAY,1597795200,267,cadli,BTC-USD,1047244.8136336189,1050199.6557329402,1015297.9015531907,1027617.8952313504,2020-08-19
DAY,1597881600,267,cadli,BTC-USD,1027617.8952313504,1042258.5543046716,1021797.1883641967,1038007.9506902851,2020-08-20
DAY,1597968000,267,cadli,BTC-USD,1038007.9506902851,1040027.2024126889,1005539.6802696654,1007992.0664828198,2020-08-21
DAY,1598054400,267,cadli,BTC-USD,1007992.0664828198,1028666.662069202,995033.1109322221,1021020.3355475701,2020-08-22
DAY,1598140800,267,cadli,BTC-USD,1021020.3355475701,1025801.0328178992,1007960.1102408431,1018795.2614254329,2020-08-23
DAY,1598227200,267,cadli,BTC-USD,1018795.2614254329,1034590.3082704446,1014235.8079976629,1029224.9760549463,2020-08-24
DAY,1598313600,267,cadli,BTC-USD,1029224.9760549463,1030812.8439520721,974332.5405059516,990953.6634351779,2020-08-25
DAY,1598400000,267,cadli,BTC-USD,990953.6634351779,1008937.8945641452,985158.1852423303,1002198.0598306236,2020-08-26
DAY,1598486400,267,cadli,BTC-USD,1002198.0598306236,1011523.1145651252,973892.3960318178,989838.1134770842,2020-08-27
DAY,1598572800,267,cadli,BTC-USD,989838.1134770842,1012781.6941839567,988181.6461499988,1008339.371368136,2020-08-28
DAY,1598659200,267,cadli,BTC-USD,1008339.371368136,1019202.3689425992,999888.3371627214,1003244.9411649768,2020-08-29
DAY,1598745600,267,cadli,BTC-USD,1003244.9411649768,1026538.2729291187,1002672.0271877084,1024023.0088081271,2020-08-30
DAY,1598832000,267,cadli,BTC-USD,1024023.0088081271,1032475.3444115224,1011983.9977810972,1021185.3229018203,2020-08-31
DAY,1598918400,267,cadli,BTC-USD,1021185.3229018203,1053567.313288714,1010700.8004743551,1042397.0205385489,2020-09-01
DAY,1599004800,267,cadli,BTC-USD,1042397.0205385489,1046099.9412122272,981157.7855645769,997031.060655417,2020-09-02
DAY,1599091200,267,cadli,BTC-USD,997031.060655417,1001598.635135124,879298.3857552828,889437.6416369195,2020-09-03
DAY,1599177600,267,cadli,BTC-USD,889437.6416369195,929104.2598227395,874739.6843061231,916672.5930330269,2020-09-04
DAY,1599264000,267,cadli,BTC-USD,916672.5930330269,924545.4335446631,866146.8939442061,889463.7157602524,2020-09-05
DAY,1599350400,267,cadli,BTC-USD,889463.7157602524,904911.6898066425,875547.9101472441,896946.5772537496,2020-09-06
DAY,1599436800,267,cadli,BTC-USD,896946.5772537496,909423.3792028838,865573.3520676972,907073.2697269513,2020-09-07
DAY,1599523200,267,cadli,BTC-USD,907073.2697269513,912065.9020575426,863439.6577870562,885384.7313882239,2020-09-08
DAY,1599609600,267,cadli,BTC-USD,885384.7313882239,904320.4098365271,873596.7584586068,893979.4074043431,2020-09-09
DAY,1599696000,267,cadli,BTC-USD,893979.4074043431,915847.2473217127,893979.4074043431,904196.0836557192,2020-09-10
DAY,1599782400,267,cadli,BTC-USD,904196.0836557192,909070.2565281866,893275.6048818653,908475.5135839873,2020-09-11
DAY,1599868800,267,cadli,BTC-USD,908475.5135839873,915715.0116870541,898542.3805348729,913191.4001764344,2020-09-12
DAY,1599955200,267,cadli,BTC-USD,913191.4001764344,924409.4660136381,894200.9744054497,903278.3680179364,2020-09-13
DAY,1600041600,267,cadli,BTC-USD,903278.3680179364,939407.941967299,897852.1082762477,933017.8925631082,2020-09-14
DAY,1600128000,267,cadli,BTC-USD,933017.8925631082,955797.6018664802,929735.4981887358,943416.0858387172,2020-09-15
DAY,1600214400,267,cadli,BTC-USD,943416.0858387172,969681.239111777,933241.2527763165,957764.0284656627,2020-09-16
DAY,1600300800,267,cadli,BTC-USD,957764.0284656627,965767.2324918328,941042.3935906474,956702.5141570102,2020-09-17
DAY,1600387200,267,cadli,BTC-USD,956702.5141570102,964351.800706484,946085.8393506024,956275.5992226147,2020-09-18
DAY,1600473600,267,cadli,BTC-USD,956275.5992226147,975962.7701568599,952821.7431946471,969051.9160050217,2020-09-19
DAY,1600560000,267,cadli,BTC-USD,969051.9160050217,969051.9160050217,942310.8778841078,954978.5578120766,2020-09-20
DAY,1600646400,267,cadli,BTC-USD,954978.5578120766,960266.9951355844,903813.8265642403,911179.8533028666,2020-09-21
DAY,1600732800,267,cadli,BTC-USD,911179.8533028666,924129.540210875,906096.9600914832,921075.4473849039,2020-09-22
DAY,1600819200,267,cadli,BTC-USD,921075.4473849039,921075.4473849039,887483.7433165618,894551.4761151562,2020-09-23
DAY,1600905600,267,cadli,BTC-USD,894551.4761151562,942472.4417056082,892380.3844743362,938689.1621019635,2020-09-24
DAY,1600992000,267,cadli,BTC-USD,938689.1621019635,941075.376648655,923420.628116831,934857.1309235025,2020-09-25
DAY,1601078400,267,cadli,BTC-USD,934857.1309235025,943979.7437940129,931759.0890560069,938199.412639052,2020-09-26
DAY,1601164800,267,cadli,BTC-USD,938199.412639052,944863.5982548982,928184.719338609,942006.5461813482,2020-09-27
DAY,1601251200,267,cadli,BTC-USD,942006.5461813482,957129.8767279349,933570.7946287312,935134.9587012193,2020-09-28
DAY,1601337600,267,cadli,BTC-USD,935134.9587012193,949125.0808487607,930763.944188862,948490.1170725327,2020-09-29
DAY,1601424000,267,cadli,BTC-USD,948490.1170725327,948762.503892833,933114.8812929294,942868.3777724102,2020-09-30
DAY,1601510400,267,cadli,BTC-USD,942868.3777724102,954344.9040081068,915152.7781006369,928788.6545757689,2020-10-01
DAY,1601596800,267,cadli,BTC-USD,928788.6545757689,932768.7488165739,908996.0310845139,925046.2201551597,2020-10-02
DAY,1601683200,267,cadli,BTC-USD,925046.2201551597,927222.1517402017,919241.4926864471,922959.6504717639,2020-10-03
DAY,1601769600,267,cadli,BTC-USD,922959.6504717639,935032.7284134668,920918.1404097211,933994.0444337992,2020-10-04
DAY,1601856000,267,cadli,BTC-USD,933994.0444337992,943799.3052619855,929679.4220886433,943799.3052619855,2020-10-05
DAY,1601942400,267,cadli,BTC-USD,943799.3052619855,948237.5341859969,921343.8872437765,927370.2598647982,2020-10-06
DAY,1602028800,267,cadli,BTC-USD,927370.2598647982,933884.7644516601,923053.3900557691,933361.5865142696,2020-10-07
DAY,1602115200,267,cadli,BTC-USD,933361.5865142696,957285.5642171889,922565.422256794,955434.5692587034,2020-10-08
DAY,1602201600,267,cadli,BTC-USD,955434.5692587034,971084.0121168646,948414.9627759496,967034.9693605617,2020-10-09
DAY,1602288000,267,cadli,BTC-USD,967034.9693605617,1001568.5329291632,967030.6455292949,988010.7098036289,2020-10-10
DAY,1602374400,267,cadli,BTC-USD,988010.7098036289,999919.2139053167,986191.9963274196,994387.0450069319,2020-10-11
DAY,1602460800,267,cadli,BTC-USD,994387.0450069319,1024525.6145384028,982142.5817244985,1008881.4141801437,2020-10-12
DAY,1602547200,267,cadli,BTC-USD,1008881.4141801437,1010339.9695705686,989692.3374465812,999086.6574291628,2020-10-13
DAY,1602633600,267,cadli,BTC-USD,999086.6574291628,1009158.6087168404,988109.2803973758,998881.8434725353,2020-10-14
DAY,1602720000,267,cadli,BTC-USD,998881.8434725353,1014218.7841155813,986463.9005112571,1006728.9811322722,2020-10-15
DAY,1602806400,267,cadli,BTC-USD,1006728.9811322722,1012320.0486312449,977945.4386240562,990599.4219328733,2020-10-16
DAY,1602892800,267,cadli,BTC-USD,990599.4219328733,997332.0726131515,986529.3148866269,994155.3509919068,2020-10-17
DAY,1602979200,267,cadli,BTC-USD,994155.3509919068,1006735.4547439802,993399.0291734014,1006735.4547439802,2020-10-18
