UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,DATE,Cryptocurrency
DAY,1389225600,267,cadli,BTC-USD,72209.09232166522,74346.26306346859,68467.95828033634,72562.2858723116,2014-09-01,Btc
DAY,1389225600,267,cadli,LTC-USD,2074.705786975816,2272.029778124783,1977.6787638364783,2089.009813778377,2014-09-01,Ltc
DAY,1391904000,267,cadli,BTC-USD,59327.16986268973,63101.22699222335,57952.754390024944,60066.27951161174,2014-09-02,Btc
DAY,1391904000,267,cadli,LTC-USD,1573.8125572628624,1654.8191215323857,1555.6468596143534,1588.1580881387574,2014-09-02,Ltc
DAY,1394323200,267,cadli,BTC-USD,53976.40544599049,56900.965751418415,53579.9543010238,55946.271970301794,2014-09-03,Btc
DAY,1394323200,267,cadli,LTC-USD,1402.4301891116943,1446.6222231745978,1352.5513562857927,1416.3411116921263,2014-09-03,Ltc
DAY,1397001600,267,cadli,BTC-USD,39489.315548652114,39732.61690793753,38339.75498414493,38548.41488543087,2014-09-04,Btc
DAY,1397001600,267,cadli,LTC-USD,1008.5159654415016,1025.1355938313966,980.8868994952644,1011.224770998435,2014-09-04,Ltc
DAY,1399593600,267,cadli,BTC-USD,38441.163343148095,39844.64037594544,38369.818279252926,39724.29130463064,2014-09-05,Btc
DAY,1399593600,267,cadli,LTC-USD,931.648400558837,966.3957584967952,911.8520752121028,958.6916368229136,2014-09-05,Ltc
DAY,1402272000,267,cadli,BTC-USD,57631.14771899716,57687.45551878093,55982.26116555141,56881.71034008892,2014-09-06,Btc
DAY,1402272000,267,cadli,LTC-USD,991.3343223757198,1006.9857314735112,966.786923575792,982.6340641482464,2014-09-06,Ltc
DAY,1404864000,267,cadli,BTC-USD,54704.83777520064,55204.48988700969,54316.29731031341,54580.24479472293,2014-09-07,Btc
DAY,1404864000,267,cadli,LTC-USD,679.0555068878521,703.6696585293404,674.7236866494654,683.9379505948198,2014-09-07,Ltc
DAY,1407542400,267,cadli,BTC-USD,51600.43784737311,51699.7912445123,51109.15231971043,51515.44780609774,2014-09-08,Btc
DAY,1407542400,267,cadli,LTC-USD,618.8550175897117,619.0531623206019,601.8889660313389,608.8750304069133,2014-09-08,Ltc
DAY,1410220800,267,cadli,BTC-USD,41209.36988024838,41822.4785854235,40554.083874117874,41360.19291030899,2014-09-09,Btc
DAY,1410220800,267,cadli,LTC-USD,439.2558042595824,449.6640755940166,432.5015035236373,444.3525830759826,2014-09-09,Ltc
DAY,1412812800,267,cadli,BTC-USD,30878.27987884382,33770.92360891103,30376.839537021497,31796.52391037888,2014-09-10,Btc
DAY,1412812800,267,cadli,LTC-USD,350.8544657324774,392.5264448243967,333.7313758756588,337.3782872991746,2014-09-10,Ltc
DAY,1415491200,267,cadli,BTC-USD,30144.271843193557,31830.74517742175,30010.98441026701,31701.8424205997,2014-09-11,Btc
DAY,1415491200,267,cadli,LTC-USD,318.0961256115242,320.1846913385908,273.47252463081145,314.15528346907405,2014-09-11,Ltc
DAY,1418083200,267,cadli,BTC-USD,31644.877208841757,31797.606961965976,30099.426286322392,30785.32060298361,2014-09-12,Btc
DAY,1418083200,267,cadli,LTC-USD,318.1416185703748,320.480376975529,304.6036292496529,306.5524124172077,2014-09-12,Ltc
DAY,1389312000,267,cadli,BTC-USD,72562.2858723116,75756.17631529739,70351.45443220396,75171.2090654122,2014-10-01,Btc
DAY,1389312000,267,cadli,LTC-USD,2089.009813778377,2247.987097711911,1941.3742830602987,2153.157690939493,2014-10-01,Ltc
DAY,1391990400,267,cadli,BTC-USD,60066.27951161174,61520.69691246969,47378.37693901475,59977.29498291601,2014-10-02,Btc
DAY,1391990400,267,cadli,LTC-USD,1588.1580881387574,1624.8149055110594,1289.1007444013833,1540.3837290718843,2014-10-02,Ltc
DAY,1394409600,267,cadli,BTC-USD,55946.271970301794,56624.90498133852,53398.55610588914,54816.89912475943,2014-10-03,Btc
DAY,1394409600,267,cadli,LTC-USD,1416.3411116921263,1461.9412366653082,1378.9734408732395,1419.818731483592,2014-10-03,Ltc
DAY,1397088000,267,cadli,BTC-USD,38548.41488543087,38622.584415555175,31274.857331620915,31835.437415201563,2014-10-04,Btc
DAY,1397088000,267,cadli,LTC-USD,1011.224770998435,1011.224770998435,736.8065054173139,736.8065054173139,2014-10-04,Ltc
DAY,1399680000,267,cadli,BTC-USD,39724.29130463064,40211.36469626999,39355.67089058758,39972.43207325381,2014-10-05,Btc
DAY,1399680000,267,cadli,LTC-USD,958.6916368229136,968.617351273716,931.6633246735588,953.8949640265316,2014-10-05,Ltc
DAY,1402358400,267,cadli,BTC-USD,56881.71034008892,58552.77936646729,56500.291167979376,57417.4366031616,2014-10-06,Btc
DAY,1402358400,267,cadli,LTC-USD,982.6340641482464,992.8201007385364,961.7813290206328,965.1656729611587,2014-10-06,Ltc
DAY,1404950400,267,cadli,BTC-USD,54580.24479472293,54756.64041060188,53261.94461898854,53876.49911088929,2014-10-07,Btc
DAY,1404950400,267,cadli,LTC-USD,683.9379505948198,695.7697922934759,673.2982708727077,679.1247736414348,2014-10-07,Ltc
DAY,1407628800,267,cadli,BTC-USD,51515.44780609774,51919.2968084821,51067.13128530233,51448.09800695492,2014-10-08,Btc
DAY,1407628800,267,cadli,LTC-USD,608.8750304069133,616.1404052399432,595.9025368626438,603.5434830504549,2014-10-08,Ltc
DAY,1410307200,267,cadli,BTC-USD,41360.19291030899,42744.12532920233,41360.19291030899,41838.34895872111,2014-10-09,Btc
DAY,1410307200,267,cadli,LTC-USD,444.3525830759826,477.0953377685855,442.11502894359614,466.4162526243473,2014-10-09,Ltc
DAY,1412899200,267,cadli,BTC-USD,31796.52391037888,33039.098783877576,30746.74506656244,31403.57452301681,2014-10-10,Btc
DAY,1412899200,267,cadli,LTC-USD,337.3782872991746,350.3796982354437,327.5023735253024,332.11117484271864,2014-10-10,Ltc
DAY,1415577600,267,cadli,BTC-USD,31701.8424205997,32706.23763214009,31176.03989172665,32008.4977782045,2014-10-11,Btc
DAY,1415577600,267,cadli,LTC-USD,314.15528346907405,325.0414035644259,310.39399038419134,320.1769432047986,2014-10-11,Ltc
DAY,1418169600,267,cadli,BTC-USD,30785.32060298361,30825.76259767311,30191.927959461147,30191.927959461147,2014-10-12,Btc
DAY,1418169600,267,cadli,LTC-USD,306.5524124172077,311.470864461563,303.5253814036592,303.5253814036592,2014-10-12,Ltc
DAY,1389398400,267,cadli,BTC-USD,75171.2090654122,80403.57409855837,74667.79383662599,79142.00837956533,2014-11-01,Btc
DAY,1389398400,267,cadli,LTC-USD,2153.157690939493,2344.255189009617,2153.157690939493,2326.428509323017,2014-11-01,Ltc
DAY,1392076800,267,cadli,BTC-USD,59977.29498291601,62745.12272704745,55177.33815731232,58970.79163564223,2014-11-02,Btc
DAY,1392076800,267,cadli,LTC-USD,1540.3837290718843,1662.305301332868,1493.015177305551,1545.6284666811987,2014-11-02,Ltc
DAY,1394496000,267,cadli,BTC-USD,54816.89912475943,56024.70022404724,53892.92110797381,55434.14964148763,2014-11-03,Btc
DAY,1394496000,267,cadli,LTC-USD,1419.818731483592,1462.7534321286987,1393.616213404768,1438.591079088177,2014-11-03,Ltc
DAY,1397174400,267,cadli,BTC-USD,31835.437415201563,37856.44942679007,30099.03127193817,36928.536599883,2014-11-04,Btc
DAY,1397174400,267,cadli,LTC-USD,736.8065054173139,1083.877569822935,725.5316727676257,947.5554018030748,2014-11-04,Ltc
DAY,1399766400,267,cadli,BTC-USD,39972.43207325381,40122.40707882483,37652.2527289603,38256.53656852554,2014-11-05,Btc
DAY,1399766400,267,cadli,LTC-USD,953.8949640265316,961.2149518841512,904.1178632533148,918.443671661941,2014-11-05,Ltc
DAY,1402444800,267,cadli,BTC-USD,57417.4366031616,58142.81945347412,55556.55655795579,55742.26008401498,2014-11-06,Btc
DAY,1402444800,267,cadli,LTC-USD,965.1656729611587,989.088572933379,926.4459669188336,931.565194076524,2014-11-06,Ltc
DAY,1405036800,267,cadli,BTC-USD,53876.49911088929,55685.22377875058,53850.21217603015,55604.26742217542,2014-11-07,Btc
DAY,1405036800,267,cadli,LTC-USD,679.1247736414348,703.809817379352,629.939481610727,688.8055927287335,2014-11-07,Ltc
DAY,1407715200,267,cadli,BTC-USD,51448.09800695492,51503.36068568162,49813.11660119842,50013.95375580375,2014-11-08,Btc
DAY,1407715200,267,cadli,LTC-USD,603.5434830504549,607.1589650307767,515.4608074724134,529.0255965922887,2014-11-08,Ltc
DAY,1410393600,267,cadli,BTC-USD,41838.34895872111,42053.83289602031,41346.26210857175,41787.55412104019,2014-11-09,Btc
DAY,1410393600,267,cadli,LTC-USD,466.4162526243473,483.1832039337323,460.0506851624218,474.8006088326948,2014-11-09,Ltc
DAY,1412985600,267,cadli,BTC-USD,31403.57452301681,32193.408724594305,30750.50038435125,31555.47032633113,2014-11-10,Btc
DAY,1412985600,267,cadli,LTC-USD,332.11117484271864,344.40588397836075,320.2455232030981,329.33567007033145,2014-11-10,Ltc
DAY,1415664000,267,cadli,BTC-USD,32008.4977782045,32436.048780085963,31591.24198340272,32179.017340498744,2014-11-11,Btc
DAY,1415664000,267,cadli,LTC-USD,320.1769432047986,325.861473958546,313.9382404728921,324.05204704454644,2014-11-11,Ltc
DAY,1418256000,267,cadli,BTC-USD,30191.927959461147,31701.143104957944,29530.30854313714,30498.422049837685,2014-11-12,Btc
DAY,1418256000,267,cadli,LTC-USD,303.5253814036592,312.8202967987968,299.46999192002977,301.7519605346319,2014-11-12,Ltc
DAY,1389484800,267,cadli,BTC-USD,79142.00837956533,79589.98449596965,72332.58939750642,73728.00871264329,2014-12-01,Btc
DAY,1389484800,267,cadli,LTC-USD,2326.428509323017,2333.295842005523,2131.504236362762,2151.649107906246,2014-12-01,Ltc
DAY,1392163200,267,cadli,BTC-USD,58970.79163564223,59780.17903496169,56132.62936233559,57016.12297139687,2014-12-02,Btc
DAY,1392163200,267,cadli,LTC-USD,1545.6284666811987,1583.5101788620284,1483.7968595963746,1512.1948904099847,2014-12-02,Ltc
DAY,1394582400,267,cadli,BTC-USD,55434.14964148763,57143.52423396423,55188.25578584702,55630.80858732877,2014-12-03,Btc
DAY,1394582400,267,cadli,LTC-USD,1438.591079088177,1614.195581254119,1427.1574765809655,1515.777057085551,2014-12-03,Ltc
DAY,1397260800,267,cadli,BTC-USD,36928.536599883,38491.62197269443,36175.94778208482,36973.27814207554,2014-12-04,Btc
DAY,1397260800,267,cadli,LTC-USD,947.5554018030748,1023.513618815192,926.2023100073318,943.3308172455472,2014-12-04,Ltc
DAY,1399852800,267,cadli,BTC-USD,38256.53656852554,38821.94037403562,37876.72859427052,38570.15321294661,2014-12-05,Btc
DAY,1399852800,267,cadli,LTC-USD,918.443671661941,925.6329610476784,911.0385529874112,918.3465369054584,2014-12-05,Ltc
DAY,1402531200,267,cadli,BTC-USD,55742.26008401498,56309.84144477579,50327.61445905921,52150.12416109359,2014-12-06,Btc
DAY,1402531200,267,cadli,LTC-USD,931.565194076524,972.5273656261112,869.0700779507204,906.4703396272564,2014-12-06,Ltc
DAY,1405123200,267,cadli,BTC-USD,55604.26742217542,56209.44598022032,55083.35502985548,55624.19826356382,2014-12-07,Btc
DAY,1405123200,267,cadli,LTC-USD,688.8055927287335,804.8549190552626,682.9798045727257,757.7294465052412,2014-12-07,Ltc
DAY,1407801600,267,cadli,BTC-USD,50013.95375580375,50524.66587659931,49225.483537134096,49818.605080981215,2014-12-08,Btc
DAY,1407801600,267,cadli,LTC-USD,529.0255965922887,529.2301904723856,478.7760659444748,495.6302396506358,2014-12-08,Ltc
DAY,1410480000,267,cadli,BTC-USD,41787.55412104019,41820.23369216156,40940.379189180174,41493.82988635914,2014-12-09,Btc
DAY,1410480000,267,cadli,LTC-USD,474.8006088326948,488.8583809315799,463.46106718301655,466.760150056137,2014-12-09,Ltc
DAY,1413072000,267,cadli,BTC-USD,31555.47032633113,33331.63754102829,30827.693832956604,33068.17321616257,2014-12-10,Btc
DAY,1413072000,267,cadli,LTC-USD,329.33567007033145,360.68900528062727,324.5981376227698,342.70156474090004,2014-12-10,Ltc
DAY,1415750400,267,cadli,BTC-USD,32179.017340498744,37989.54219037085,32179.017340498744,37746.60917956594,2014-12-11,Btc
DAY,1415750400,267,cadli,LTC-USD,324.05204704454644,363.64652194478447,312.2389327198656,353.78207412341135,2014-12-11,Ltc
DAY,1418342400,267,cadli,BTC-USD,30498.422049837685,31113.650064564423,30386.566570006904,30821.10889493998,2014-12-12,Btc
DAY,1418342400,267,cadli,LTC-USD,301.7519605346319,309.8887279074905,300.95619077800484,306.2652997058169,2014-12-12,Ltc
DAY,1420070400,267,cadli,BTC-USD,28164.70633535269,28164.70633535269,27457.997309218987,27520.24801345508,2015-01-01,Btc
DAY,1420070400,267,cadli,LTC-USD,241.4946600095888,241.92942694512988,235.21771147033328,237.9043953736673,2015-01-01,Ltc
DAY,1422748800,267,cadli,BTC-USD,18942.714340091414,20376.387315079744,18509.048715278568,19865.484462445605,2015-01-02,Btc
DAY,1422748800,267,cadli,LTC-USD,163.49795488745133,166.237859821611,146.46269572559083,158.72100035977812,2015-01-02,Ltc
DAY,1422748800,267,cadli,XRP-USD,1.2370073079417712,1.2686490210641994,1.2041856852896868,1.2062810751631323,2015-01-02,Ripple
DAY,1425168000,267,cadli,BTC-USD,22311.296639906635,23029.614952464744,21550.53584804378,22857.92836297995,2015-01-03,Btc
DAY,1425168000,267,cadli,LTC-USD,161.54554263689116,168.78073099050172,158.31096173279855,167.92904699510245,2015-01-03,Ltc
DAY,1427846400,267,cadli,BTC-USD,21392.53844335719,21663.13794364712,20985.091335793568,21610.213864371653,2015-01-04,Btc
DAY,1427846400,267,cadli,LTC-USD,145.08502061209512,146.749694755019,140.3949464199733,146.54190666528677,2015-01-04,Ltc
DAY,1430438400,267,cadli,BTC-USD,20660.69382474991,20877.438325512256,20278.041978172427,20291.0620050184,2015-01-05,Btc
DAY,1430438400,267,cadli,LTC-USD,126.39943409683192,129.05911909855328,122.08530899722938,123.49942033843992,2015-01-05,Ltc
DAY,1433116800,267,cadli,BTC-USD,20035.322901532843,20192.760664191628,19280.04036406061,19471.93850591976,2015-01-06,Btc
DAY,1433116800,267,cadli,LTC-USD,142.39290634594752,146.2956018145228,136.84253806239215,140.57123665145593,2015-01-06,Ltc
DAY,1435708800,267,cadli,BTC-USD,22996.562497762014,23152.97017384761,22252.76351835389,22567.891958274267,2015-01-07,Btc
DAY,1435708800,267,cadli,LTC-USD,356.0272209185739,360.4536654738688,333.3433360142621,344.7450514518778,2015-01-07,Ltc
DAY,1438387200,267,cadli,BTC-USD,24902.92141297255,24943.338527068103,24256.921882775216,24522.50218316264,2015-01-08,Btc
DAY,1438387200,267,cadli,LTC-USD,408.3157938277836,408.7686097093152,357.0907498043374,363.0588499722958,2015-01-08,Ltc
DAY,1441065600,267,cadli,BTC-USD,20168.36354131236,20277.720747712323,19844.385111230986,19958.24880077482,2015-01-09,Btc
DAY,1441065600,267,cadli,ETH-USD,119.09418969451758,125.45202570735232,116.53161481142868,117.62917165288236,2015-01-09,Eth
DAY,1441065600,267,cadli,LTC-USD,249.13360795234567,252.999231741095,245.20222843571293,248.71620120185383,2015-01-09,Ltc
DAY,1443657600,267,cadli,BTC-USD,20673.52503411724,20942.334028324956,20649.771564749102,20789.465394840223,2015-01-10,Btc
DAY,1443657600,267,cadli,ETH-USD,64.91672809363381,66.26740404598051,57.24140573568848,59.20820339430294,2015-01-10,Eth
DAY,1443657600,267,cadli,LTC-USD,262.98919654602327,268.0978043865536,259.20961735940915,263.72803499110074,2015-01-10,Ltc
DAY,1446336000,267,cadli,BTC-USD,27416.416080800776,28937.96000246509,27162.544397027297,28682.94671132365,2015-01-11,Btc
DAY,1446336000,267,cadli,ETH-USD,79.60555943028496,95.40994760329352,76.50585882472241,92.34875425137952,2015-01-11,Eth
DAY,1446336000,267,cadli,LTC-USD,322.4348203644461,344.15805347900334,318.75227320098,339.48684115813126,2015-01-11,Ltc
DAY,1448928000,267,cadli,BTC-USD,32963.08566857577,33179.74981274834,31055.667468690925,31725.45604032067,2015-01-12,Btc
DAY,1448928000,267,cadli,ETH-USD,76.01706477103522,78.92643515796598,74.72736045394313,76.14056184955798,2015-01-12,Eth
DAY,1448928000,267,cadli,LTC-USD,317.25058715236736,320.1575765171912,295.5157878501201,303.34440400083537,2015-01-12,Ltc
DAY,1420156800,267,cadli,BTC-USD,27520.24801345508,27693.541280061538,27374.58715412048,27645.547923526272,2015-02-01,Btc
DAY,1420156800,267,cadli,LTC-USD,237.9043953736673,238.8277838429401,232.60709816480903,233.34946179665704,2015-02-01,Ltc
DAY,1422835200,267,cadli,BTC-USD,19865.484462445605,21414.289777731738,19473.14631718751,20885.99920383717,2015-02-02,Btc
DAY,1422835200,267,cadli,LTC-USD,158.72100035977812,167.50755721954596,153.84184922653606,164.2726947361711,2015-02-02,Ltc
DAY,1422835200,267,cadli,XRP-USD,1.2062810751631323,1.239985624297072,1.1469189940242044,1.2013782120748326,2015-02-02,Ripple
DAY,1425254400,267,cadli,BTC-USD,22857.92836297995,24368.73280261175,22658.21915923263,24209.784896860994,2015-02-03,Btc
DAY,1425254400,267,cadli,LTC-USD,167.92904699510245,171.9722015235553,164.97203032357467,171.51954487540178,2015-02-03,Ltc
DAY,1425254400,267,cadli,XRP-USD,1.027882091890452,1.0871669847296537,1.0155799687546991,1.0344994491454709,2015-02-03,Ripple
DAY,1427932800,267,cadli,BTC-USD,21610.213864371653,22286.17071566698,21422.10721246264,22165.01474014468,2015-02-04,Btc
DAY,1427932800,267,cadli,LTC-USD,146.54190666528677,149.83052493100334,144.59565717132,147.68383554262564,2015-02-04,Ltc
DAY,1430524800,267,cadli,BTC-USD,20291.0620050184,20615.26083907758,20291.0620050184,20543.67911691476,2015-02-05,Btc
DAY,1430524800,267,cadli,LTC-USD,123.49942033843992,125.22675573234166,118.58164718353456,124.28935117344504,2015-02-05,Ltc
DAY,1433203200,267,cadli,BTC-USD,19471.93850591976,19750.30687409536,19387.810261794777,19685.37918346318,2015-02-06,Btc
DAY,1433203200,267,cadli,LTC-USD,140.57123665145593,146.51944063891673,136.88446524921793,145.1774611386593,2015-02-06,Ltc
DAY,1435795200,267,cadli,BTC-USD,22567.891958274267,22868.14352491641,22171.164189027317,22271.70937171476,2015-02-07,Btc
DAY,1435795200,267,cadli,LTC-USD,344.7450514518778,366.3228463219372,343.661188502344,355.11577936226405,2015-02-07,Ltc
DAY,1438473600,267,cadli,BTC-USD,24522.50218316264,24732.562838960457,24203.90487643415,24686.195645315307,2015-02-08,Btc
DAY,1438473600,267,cadli,LTC-USD,363.0588499722958,384.9158760906324,335.584920719072,366.3240935820684,2015-02-08,Ltc
DAY,1441152000,267,cadli,BTC-USD,19958.24880077482,20202.16284282045,19806.986979194797,20072.895474336765,2015-02-09,Btc
DAY,1441152000,267,cadli,ETH-USD,117.62917165288236,122.70618750105778,110.00541711215772,113.97874278973336,2015-02-09,Eth
DAY,1441152000,267,cadli,LTC-USD,248.71620120185383,248.87839994092968,240.93647269324936,245.68580539789463,2015-02-09,Ltc
DAY,1443744000,267,cadli,BTC-USD,20789.465394840223,20927.5370830813,20705.65574449874,20816.97401530261,2015-02-10,Btc
DAY,1443744000,267,cadli,ETH-USD,59.20820339430294,63.61017485691238,56.81634776374064,60.03638552265026,2015-02-10,Eth
DAY,1443744000,267,cadli,LTC-USD,263.72803499110074,269.9057653555776,260.63541375759746,262.5516358264681,2015-02-10,Ltc
DAY,1446422400,267,cadli,BTC-USD,28682.94671132365,32350.46501955565,28354.58033849446,31807.9093202288,2015-02-11,Btc
DAY,1446422400,267,cadli,ETH-USD,92.34875425137952,99.03630549441702,83.48152928335524,88.14093072367112,2015-02-11,Eth
DAY,1446422400,267,cadli,LTC-USD,339.48684115813126,373.7884791960912,335.262152178528,361.9811132462315,2015-02-11,Ltc
DAY,1449014400,267,cadli,BTC-USD,31725.45604032067,31737.143787704248,30427.788199048617,31404.717974694493,2015-02-12,Btc
DAY,1449014400,267,cadli,ETH-USD,76.14056184955798,77.63172413305671,71.03467253774684,71.74183372105269,2015-02-12,Eth
DAY,1449014400,267,cadli,LTC-USD,303.34440400083537,303.34440400083537,286.33129263236845,291.53439878117524,2015-02-12,Ltc
DAY,1420243200,267,cadli,BTC-USD,27645.547923526272,27675.464821649828,24458.908387543277,24458.908387543277,2015-03-01,Btc
DAY,1420243200,267,cadli,LTC-USD,233.34946179665704,235.83899104675885,187.6751475828441,187.6751475828441,2015-03-01,Ltc
DAY,1422921600,267,cadli,BTC-USD,20885.99920383717,21611.30659657836,19583.05749816173,19948.97156317676,2015-03-02,Btc
DAY,1422921600,267,cadli,LTC-USD,164.2726947361711,172.27795824906167,159.21731596300836,160.28958439057268,2015-03-02,Ltc
DAY,1422921600,267,cadli,XRP-USD,1.2013782120748326,1.2013782120748326,1.1293987884675665,1.1515908458541562,2015-03-02,Ripple
DAY,1425340800,267,cadli,BTC-USD,24209.784896860994,25204.45533260819,23431.525533204825,24724.733722517703,2015-03-03,Btc
DAY,1425340800,267,cadli,LTC-USD,171.51954487540178,175.019656001541,167.18097808835455,172.0987086864617,2015-03-03,Ltc
DAY,1428019200,267,cadli,BTC-USD,22165.01474014468,22417.02272181694,22003.248652209324,22243.784013578446,2015-03-04,Btc
DAY,1428019200,267,cadli,LTC-USD,147.68383554262564,151.457876776544,146.27513782219847,148.61305492450657,2015-03-04,Ltc
DAY,1430611200,267,cadli,BTC-USD,20543.67911691476,21257.36517391676,20449.78138475042,21020.16062088332,2015-03-05,Btc
DAY,1430611200,267,cadli,LTC-USD,124.28935117344504,128.06548863673285,120.33122191830816,125.16572940332762,2015-03-05,Ltc
DAY,1433289600,267,cadli,BTC-USD,19685.37918346318,19837.67293882685,19489.080881401744,19689.905800117544,2015-03-06,Btc
DAY,1433289600,267,cadli,LTC-USD,145.1774611386593,149.30912695545143,140.9007473530707,147.4548488528885,2015-03-06,Ltc
DAY,1435881600,267,cadli,BTC-USD,22271.70937171476,22438.9774385151,22103.121269190066,22409.14925354299,2015-03-07,Btc
DAY,1435881600,267,cadli,LTC-USD,355.11577936226405,364.7889656662245,352.09797654933084,362.8847531552085,2015-03-07,Ltc
DAY,1438560000,267,cadli,BTC-USD,24686.195645315307,25031.42379614539,24467.61915206765,24578.67458462064,2015-03-08,Btc
DAY,1438560000,267,cadli,LTC-USD,366.3240935820684,386.2119778603135,354.6808785925738,366.9734600108226,2015-03-08,Ltc
DAY,1441238400,267,cadli,BTC-USD,20072.895474336765,20124.37054107738,19822.785960102363,19885.80735772092,2015-03-09,Btc
DAY,1441238400,267,cadli,ETH-USD,113.97874278973336,119.4173246486974,104.1813302590074,109.53494388425848,2015-03-09,Eth
DAY,1441238400,267,cadli,LTC-USD,245.68580539789463,250.9189315180779,228.7233769348224,231.69436045422472,2015-03-09,Ltc
DAY,1443830400,267,cadli,BTC-USD,20816.97401530261,20997.743252436467,20756.329708394336,20938.60167880194,2015-03-10,Btc
DAY,1443830400,267,cadli,ETH-USD,60.03638552265026,64.74786355692835,59.09421545515347,60.110209469470725,2015-03-10,Eth
DAY,1443830400,267,cadli,LTC-USD,262.5516358264681,271.00651469910275,262.07087374343973,268.39551477594154,2015-03-10,Ltc
DAY,1446508800,267,cadli,BTC-USD,31807.9093202288,36789.57991057433,31641.35344471845,35374.897358294904,2015-03-11,Btc
DAY,1446508800,267,cadli,ETH-USD,88.14093072367112,98.32743963452684,81.76304122241464,88.85487462460756,2015-03-11,Eth
DAY,1446508800,267,cadli,LTC-USD,361.9811132462315,425.0774465592613,354.3956672129456,398.08636324459513,2015-03-11,Ltc
DAY,1449100800,267,cadli,BTC-USD,31404.717974694493,32416.465219837188,31160.09849376575,31577.090507593573,2015-03-12,Btc
DAY,1449100800,267,cadli,ETH-USD,71.74183372105269,75.7017198329775,67.69516621306812,70.78108987848489,2015-03-12,Eth
DAY,1449100800,267,cadli,LTC-USD,291.53439878117524,302.68836465357685,291.1664966001145,297.0481481700221,2015-03-12,Ltc
DAY,1420329600,267,cadli,BTC-USD,24458.908387543277,25155.049331617163,22381.128076676792,23091.76392160953,2015-04-01,Btc
DAY,1420329600,267,cadli,LTC-USD,187.6751475828441,193.35182851035125,167.21824194126836,170.6927009551067,2015-04-01,Ltc
DAY,1423008000,267,cadli,BTC-USD,19948.97156317676,20206.94681570916,19317.686239533705,19882.779419126902,2015-04-02,Btc
DAY,1423008000,267,cadli,LTC-USD,160.28958439057268,162.8684792793334,154.25041035383938,158.76564158186807,2015-04-02,Ltc
DAY,1423008000,267,cadli,XRP-USD,1.1515908458541562,1.2409682568001177,1.1439193999888824,1.178496761215441,2015-04-02,Ripple
DAY,1425427200,267,cadli,BTC-USD,24724.733722517703,24925.636170741265,23451.29504425117,23891.72452556079,2015-04-03,Btc
DAY,1425427200,267,cadli,LTC-USD,172.0987086864617,173.83030941605975,165.82547810128003,169.25745189048396,2015-04-03,Ltc
DAY,1428105600,267,cadli,BTC-USD,22243.784013578446,22350.154985262885,21934.953359164072,22192.96301635402,2015-04-04,Btc
DAY,1428105600,267,cadli,LTC-USD,148.61305492450657,149.79435458095932,145.96498101099547,147.4848140919405,2015-04-04,Ltc
DAY,1430697600,267,cadli,BTC-USD,21020.16062088332,21226.266218757904,20774.57653879945,20882.390638952285,2015-04-05,Btc
DAY,1430697600,267,cadli,LTC-USD,125.16572940332762,127.32164589764714,122.39995411890357,123.86471010747144,2015-04-05,Ltc
DAY,1433376000,267,cadli,BTC-USD,19689.905800117544,19731.08065386734,19516.657455342527,19553.706592588274,2015-04-06,Btc
DAY,1433376000,267,cadli,LTC-USD,147.4548488528885,148.42639546846013,144.34808014302703,146.35391387106634,2015-04-06,Ltc
DAY,1435968000,267,cadli,BTC-USD,22409.14925354299,22842.64478298029,22205.62890337533,22778.30945580164,2015-04-07,Btc
DAY,1435968000,267,cadli,LTC-USD,362.8847531552085,365.2599417870948,354.6392141203282,362.2711759487125,2015-04-07,Ltc
DAY,1438646400,267,cadli,BTC-USD,24578.67458462064,24994.444515313848,24578.67458462064,24947.97775241249,2015-04-08,Btc
DAY,1438646400,267,cadli,LTC-USD,366.9734600108226,392.8058529709199,366.6864029541734,385.9083062795197,2015-04-08,Ltc
DAY,1441324800,267,cadli,BTC-USD,19885.80735772092,20255.86191853965,19873.18516912043,20184.94739763011,2015-04-09,Btc
DAY,1441324800,267,cadli,ETH-USD,109.53494388425848,119.53388577064388,107.69475437160207,112.78318915909608,2015-04-09,Eth
DAY,1441324800,267,cadli,LTC-USD,231.69436045422472,244.9461871751239,231.69436045422472,237.2026116850016,2015-04-09,Ltc
DAY,1443916800,267,cadli,BTC-USD,20938.60167880194,21014.22876563592,20837.612391697887,20898.481910052884,2015-04-10,Btc
DAY,1443916800,267,cadli,ETH-USD,60.110209469470725,64.16372819414637,57.37634833902275,59.10323276893012,2015-04-10,Eth
DAY,1443916800,267,cadli,LTC-USD,268.39551477594154,273.14121796280426,264.10733320455864,266.29871833965734,2015-04-10,Ltc
DAY,1446595200,267,cadli,BTC-USD,35374.897358294904,43813.26300609403,32475.62562920102,35835.98027540708,2015-04-11,Btc
DAY,1446595200,267,cadli,ETH-USD,88.85487462460756,107.2927180119502,60.52367876511792,77.60285788213527,2015-04-11,Eth
DAY,1446595200,267,cadli,LTC-USD,398.08636324459513,469.97485350357135,306.92573200005216,350.1971921843329,2015-04-11,Ltc
DAY,1449187200,267,cadli,BTC-USD,31577.090507593573,31837.94626938143,31067.42763961099,31791.33361414981,2015-04-12,Btc
DAY,1449187200,267,cadli,ETH-USD,70.78108987848489,75.76684766124136,69.54512701523186,73.20055001951125,2015-04-12,Eth
