UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,DATE
DAY,1583452800,267,cadli,DOT-USD,106.816605798,113.886318,105.02091600000001,105.239718318,2020-03-06
DAY,1583539200,267,cadli,DOT-USD,105.239718318,114.078524112,105.02091600000001,105.660448964,2020-03-07
DAY,1583625600,267,cadli,DOT-USD,105.660448964,298.0468934831045,92.120750645,210.461496,2020-03-08
DAY,1583712000,267,cadli,DOT-USD,210.461496,271.78124729040604,80.792454288,154.91165911511783,2020-03-09
DAY,1583798400,267,cadli,DOT-USD,154.91165911511783,154.94058090928272,84.705139134,153.30239071671792,2020-03-10
DAY,1583884800,267,cadli,DOT-USD,153.30239071671792,155.6480156588623,153.18453203153103,154.1202490046142,2020-03-11
DAY,1583971200,267,cadli,DOT-USD,154.1202490046142,155.56530168289743,70.72589064292501,73.32829659002421,2020-03-12
DAY,1584057600,267,cadli,DOT-USD,73.32829659002421,88.9572315441789,63.73188866800001,87.84155771247221,2020-03-13
DAY,1584144000,267,cadli,DOT-USD,87.84155771247221,105.32941320613881,68.3606427,104.208638623425,2020-03-14
DAY,1584230400,267,cadli,DOT-USD,104.208638623425,105.9190430251184,74.5384465,104.11781051221551,2020-03-15
DAY,1584316800,267,cadli,DOT-USD,104.11781051221551,105.2552860565878,102.42273420960001,104.02941749786882,2020-03-16
DAY,1584403200,267,cadli,DOT-USD,104.02941749786882,105.1043428460872,102.868996811182,103.95251291054701,2020-03-17
DAY,1584489600,267,cadli,DOT-USD,103.95251291054701,104.35699967018552,101.06269224092371,101.52170012299281,2020-03-18
DAY,1584576000,267,cadli,DOT-USD,101.52170012299281,102.48059437290921,97.6074949995635,97.9484882230743,2020-03-19
DAY,1584662400,267,cadli,DOT-USD,97.9484882230743,100.20245256653241,97.44183312080001,99.5190399945742,2020-03-20
DAY,1584748800,267,cadli,DOT-USD,99.5190399945742,99.90280917617001,97.54478505131361,98.64472458765961,2020-03-21
DAY,1584835200,267,cadli,DOT-USD,98.64472458765961,123.033303501591,98.5560316752984,121.93896724378321,2020-03-22
DAY,1584921600,267,cadli,DOT-USD,121.93896724378321,123.36647062012351,121.75100488431302,123.14933771240102,2020-03-23
DAY,1585008000,267,cadli,DOT-USD,123.14933771240102,123.40882170775203,121.70988927526031,121.83511499060441,2020-03-24
DAY,1585094400,267,cadli,DOT-USD,121.83511499060441,121.8374578313312,121.58861175533102,121.5895876734714,2020-03-25
DAY,1585180800,267,cadli,DOT-USD,121.5895876734714,121.8374034079048,121.58855656426921,121.83381585074841,2020-03-26
DAY,1585267200,267,cadli,DOT-USD,121.83381585074841,121.9596033213285,121.58873352608641,121.71136250573231,2020-03-27
DAY,1585353600,267,cadli,DOT-USD,121.71136250573231,121.71554805873402,114.81758306720941,115.05605086385552,2020-03-28
DAY,1585440000,267,cadli,DOT-USD,115.05605086385552,115.50214242000841,82.45841726520081,94.480360987866,2020-03-29
DAY,1585526400,267,cadli,DOT-USD,94.480360987866,96.25535055480961,87.23318754247767,96.03375513245712,2020-03-30
DAY,1585612800,267,cadli,DOT-USD,96.03375513245712,96.06055292318521,72.825920118,94.1293580994984,2020-03-31
DAY,1585699200,267,cadli,DOT-USD,94.1293580994984,96.46440758403261,84.78905472089868,96.46440758403261,2020-04-01
DAY,1585785600,267,cadli,DOT-USD,96.46440758403261,103.94671964312161,87.3030560689492,103.2540143532898,2020-04-02
DAY,1585872000,267,cadli,DOT-USD,103.2540143532898,104.6878068239514,95.7601451620083,103.84298040196082,2020-04-03
DAY,1585958400,267,cadli,DOT-USD,103.84298040196082,103.94671964312161,94.38205363385904,101.4842977088808,2020-04-04
DAY,1586044800,267,cadli,DOT-USD,101.4842977088808,106.7183674600932,101.3830159746404,106.61186210334661,2020-04-05
DAY,1586131200,267,cadli,DOT-USD,106.61186210334661,114.85281861795,105.12012925934522,114.85281861795,2020-04-06
DAY,1586217600,267,cadli,DOT-USD,114.85281861795,114.85281861795,113.4128784299,114.738195046475,2020-04-07
DAY,1586304000,267,cadli,DOT-USD,114.738195046475,114.738195046475,113.4128784299,113.52629130832992,2020-04-08
DAY,1586390400,267,cadli,DOT-USD,113.52629130832992,114.85281861795,113.52629130832992,113.52629130832992,2020-04-09
DAY,1586476800,267,cadli,DOT-USD,113.52629130832992,114.96744218942501,113.52629130832992,113.6397041867598,2020-04-10
DAY,1586563200,267,cadli,DOT-USD,113.6397041867598,115.0661119226892,113.52629130832992,113.6397041867598,2020-04-11
DAY,1586649600,267,cadli,DOT-USD,113.6397041867598,122.93167964414332,113.52629130832992,121.9948801696296,2020-04-12
DAY,1586736000,267,cadli,DOT-USD,121.9948801696296,122.80911565646221,121.87312879221481,121.90664280254042,2020-04-13
DAY,1586822400,267,cadli,DOT-USD,121.90664280254042,122.80911565646221,121.7849794863702,121.7849794863702,2020-04-14
DAY,1586908800,267,cadli,DOT-USD,121.7849794863702,122.54440443124321,90.99797917229299,103.4109138514452,2020-04-15
DAY,1586995200,267,cadli,DOT-USD,103.4109138514452,106.7983302404018,103.30760624520002,105.22514437349041,2020-04-16
DAY,1587081600,267,cadli,DOT-USD,105.22514437349041,106.7183674600932,105.12012925934522,106.7183674600932,2020-04-17
DAY,1587168000,267,cadli,DOT-USD,106.7183674600932,106.90502100295501,105.12012925934522,105.9717559167918,2020-04-18
DAY,1587254400,267,cadli,DOT-USD,105.9717559167918,106.7183674600932,105.22514437349041,106.7183674600932,2020-04-19
DAY,1587340800,267,cadli,DOT-USD,106.7183674600932,250.98792302395142,100.13679216211537,125.02849738561386,2020-04-20
DAY,1587427200,267,cadli,DOT-USD,125.02849738561386,125.02849738561386,86.66284776794399,110.40129066731942,2020-04-21
DAY,1587513600,267,cadli,DOT-USD,110.40129066731942,146.1002684891736,59.3523092949234,104.8359308733366,2020-04-22
DAY,1587600000,267,cadli,DOT-USD,104.8359308733366,104.8359308733366,67.6378817651158,77.68652192520449,2020-04-23
DAY,1587686400,267,cadli,DOT-USD,77.68652192520449,108.1018647277569,70.32900674800001,79.833399646,2020-04-24
DAY,1587772800,267,cadli,DOT-USD,79.833399646,113.405085794,72.490687269,99.0697316351743,2020-04-25
DAY,1587859200,267,cadli,DOT-USD,99.0697316351743,107.2088508748257,72.53444598400002,101.9578050748257,2020-04-26
DAY,1587945600,267,cadli,DOT-USD,101.9578050748257,120.37570468974052,74.258539355,103.27056827517431,2020-04-27
DAY,1588032000,267,cadli,DOT-USD,103.27056827517431,117.7109424748257,97.30627368639952,106.3336783251743,2020-04-28
DAY,1588118400,267,cadli,DOT-USD,106.3336783251743,119.7996451739514,74.30229807,117.7109424748257,2020-04-29
DAY,1588204800,267,cadli,DOT-USD,117.7109424748257,165.5705633743,74.30229807,154.52296234375,2020-04-30
DAY,1588291200,267,cadli,DOT-USD,154.52296234375,163.7533154138882,93.98866191170642,139.5464756882,2020-05-01
DAY,1588377600,267,cadli,DOT-USD,139.5464756882,156.5878249574639,114.40238916243919,137.4570678696215,2020-05-02
DAY,1588464000,267,cadli,DOT-USD,137.4570678696215,177.0040012998257,117.47583761591105,157.64076903715141,2020-05-03
DAY,1588550400,267,cadli,DOT-USD,157.64076903715141,157.64076903715141,86.634387,88.07754155200001,2020-05-04
DAY,1588636800,267,cadli,DOT-USD,88.07754155200001,92.19151688889649,82.68635327858561,88.94135680923195,2020-05-05
DAY,1588723200,267,cadli,DOT-USD,88.94135680923195,93.2402459389276,83.22176804962625,89.9044236910837,2020-05-06
DAY,1588809600,267,cadli,DOT-USD,89.9044236910837,101.845328548964,76.157667586,94.58633191107761,2020-05-07
DAY,1588896000,267,cadli,DOT-USD,94.58633191107761,104.32077656000001,89.31731774285691,91.67040105966626,2020-05-08
DAY,1588982400,267,cadli,DOT-USD,91.67040105966626,103.515616204,81.33132495276477,95.17552373558222,2020-05-09
DAY,1589068800,267,cadli,DOT-USD,95.17552373558222,101.656964784375,78.88092675393099,88.20146559294487,2020-05-10
DAY,1589155200,267,cadli,DOT-USD,88.20146559294487,114.83122519939072,82.93775081542711,104.6839179393,2020-05-11
DAY,1589241600,267,cadli,DOT-USD,104.6839179393,113.0757121958464,102.89170978322419,104.7886018572393,2020-05-12
DAY,1589328000,267,cadli,DOT-USD,104.7886018572393,113.0757121958464,87.61100595002505,92.173357276,2020-05-13
DAY,1589414400,267,cadli,DOT-USD,92.173357276,109.1779930498257,88.30430000000001,94.8615508743,2020-05-14
DAY,1589500800,267,cadli,DOT-USD,94.8615508743,105.56116695328744,88.20706734840002,95.71013681250038,2020-05-15
DAY,1589587200,267,cadli,DOT-USD,95.71013681250038,105.57172412570002,88.2863637355,95.10038790853778,2020-05-16
DAY,1589673600,267,cadli,DOT-USD,95.10038790853778,109.17821162570002,89.16076428,109.13997466172493,2020-05-17
DAY,1589760000,267,cadli,DOT-USD,109.13997466172493,109.89924683604971,105.94382840595726,109.89924683604971,2020-05-18
DAY,1589846400,267,cadli,DOT-USD,109.89924683604971,114.83383975070002,105.89958750000001,111.93772187500001,2020-05-19
DAY,1589932800,267,cadli,DOT-USD,111.93772187500001,116.06529130070001,107.2822955315876,113.16506597316396,2020-05-20
DAY,1590019200,267,cadli,DOT-USD,113.16506597316396,114.17564212144966,89.3173234324,109.88095513261966,2020-05-21
DAY,1590105600,267,cadli,DOT-USD,109.88095513261966,110.77700032070001,89.11617498,98.06778973841469,2020-05-22
DAY,1590192000,267,cadli,DOT-USD,98.06778973841469,132.23787412570002,89.1786,125.68718050140001,2020-05-23
DAY,1590278400,267,cadli,DOT-USD,125.68718050140001,134.7382357349,114.75406162430002,126.92349175396275,2020-05-24
DAY,1590364800,267,cadli,DOT-USD,126.92349175396275,128.7661267473,125.04369000183831,127.8511569342,2020-05-25
DAY,1590451200,267,cadli,DOT-USD,127.8511569342,164.3684,126.45340516291938,136.9804690121,2020-05-26
DAY,1590537600,267,cadli,DOT-USD,136.9804690121,196.3896375,136.66470912045332,187.1962366092,2020-05-27
DAY,1590624000,267,cadli,DOT-USD,187.1962366092,187.1962366092,135.80402880905814,161.985591523,2020-05-28
DAY,1590710400,267,cadli,DOT-USD,161.985591523,161.985591523,149.2906425660629,161.93699584554312,2020-05-29
DAY,1590796800,267,cadli,DOT-USD,161.93699584554312,184.81425377399523,149.32051862020862,177.72446938463912,2020-05-30
DAY,1590883200,267,cadli,DOT-USD,177.72446938463912,180.89357402620004,148.56580331771687,168.25459558105368,2020-05-31
DAY,1590969600,267,cadli,DOT-USD,168.25459558105368,187.0532183601667,149.3503946743543,161.985591523,2020-06-01
DAY,1591056000,267,cadli,DOT-USD,161.985591523,177.92993395887711,124.42626857925497,130.54392049860002,2020-06-02
DAY,1591142400,267,cadli,DOT-USD,130.54392049860002,136.77330625000002,130.49170293040058,136.77330625000002,2020-06-03
DAY,1591228800,267,cadli,DOT-USD,136.77330625000002,139.1093265625,130.49170293040058,132.86665369123148,2020-06-04
DAY,1591315200,267,cadli,DOT-USD,132.86665369123148,137.5519796875,132.84007770289438,134.48606559268188,2020-06-05
