coin,timestamp,open,high,low,close,volume_from,volume_to
USDT,2025-07-20,1.001,1.018,0.9533,1.001,484664.07,484916.94
USDT,2025-07-21,1.001,1.026,0.9845,1.001,591211.08,591519.08
USDT,2025-07-22,1.001,1.003,0.9686,1.001,21981.53,21994.2
USDT,2025-07-23,1.001,1.038,0.9726,1.001,616049.85,616374.15
USDT,2025-07-24,1.001,1.018,0.947,1.001,631094.36,631436.57
USDT,2025-07-25,1.0,1.008,0.9757,1.0,47767.94,47780.39
USDT,2025-07-26,1.0,1.004,0.9935,1.0,10959.83,10965.04
USDT,2025-07-27,1.0,1.003,0.987,1.0,10341.68,10345.68
USDT,2025-07-28,1.0,1.015,0.9944,1.0,18092.6,18091.77
USDT,2025-07-29,1.0,1.011,0.9914,1.0,17580.06,17579.47
USDT,2025-07-30,1.0,1.008,0.9825,1.0,18335.33,18338.25
USDT,2025-07-31,1.0,1.027,0.9977,1.0,16934.89,16936.01
USDT,2025-08-01,1.0,1.024,0.9945,0.9996,33588.86,33576.06
USDT,2025-08-02,0.9997,1.042,0.9924,0.9998,433396.07,433316.9
USDT,2025-08-03,0.9999,1.005,0.98,1.0,8326.85,8329.11
USDT,2025-08-04,1.0,1.006,0.992,1.0,14470.62,14471.43
USDT,2025-08-05,1.0,1.009,0.9869,1.0,16922.91,16922.63
USDT,2025-08-06,1.0,1.007,0.9858,1.0,14480.66,14485.93
USDT,2025-08-07,1.0,1.005,0.9332,1.0,511810.82,512001.92
USDT,2025-08-08,1.0,1.015,0.968,1.0,707635.35,707797.72
USDT,2025-08-09,1.0,1.015,0.9406,1.0,515549.94,515790.72
USDT,2025-08-10,1.0,1.019,0.979,1.0,399831.98,399971.19
USDT,2025-08-11,1.0,1.033,0.9864,1.0,722604.32,722835.29
USDT,2025-08-12,1.0,1.01,0.9195,0.9999,883614.2,883494.86
USDT,2025-08-13,0.9999,1.008,0.9609,1.001,899315.48,899773.71
USDT,2025-08-14,1.001,1.054,0.9805,1.001,1028521.34,1029356.03
USDT,2025-08-15,1.001,1.052,0.9845,1.001,740013.35,740641.79
USDT,2025-08-16,1.001,1.016,0.9896,1.001,296821.85,297021.2
USDT,2025-08-17,1.001,1.023,0.9834,1.001,324508.23,324699.77
USDT,2025-08-18,1.001,1.04,0.9801,1.0,764040.79,764391.52
USDT,2025-08-19,1.0,1.069,0.9979,1.0,813137.39,813123.42
USDT,2025-08-20,1.0,1.01,0.9371,1.0,694993.05,695057.16
USDT,2025-08-21,1.0,1.021,0.9955,0.9999,19947.31,19945.94
USDT,2025-08-22,1.0,1.0,1.0,1.0,138132615.57,138184599.84
