UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,DATE
HOUR,1749006000,267,cadli,DOGE-USD,17.059834729027212,17.247677186727525,17.059834412745253,17.160751120582766,2025-04-06 03:00:00
HOUR,1749009600,267,cadli,DOGE-USD,17.160751120582766,17.21379246550284,17.130234621162263,17.137140933898493,2025-04-06 04:00:00
HOUR,1749013200,267,cadli,DOGE-USD,17.137140933898493,17.1996188567029,17.100837941105734,17.135082843225614,2025-04-06 05:00:00
HOUR,1749016800,267,cadli,DOGE-USD,17.135082843225614,17.18562817995981,17.07244472915138,17.14971383774224,2025-04-06 06:00:00
HOUR,1749020400,267,cadli,DOGE-USD,17.14971383774224,17.18447909242849,17.08496387144189,17.115585692507693,2025-04-06 07:00:00
HOUR,1749024000,267,cadli,DOGE-USD,17.115585692507693,17.20835692251295,17.115080077727818,17.143998416428655,2025-04-06 08:00:00
HOUR,1749027600,267,cadli,DOGE-USD,17.143998416428655,17.21728319380283,17.099764010098554,17.193165268116324,2025-04-06 09:00:00
HOUR,1749031200,267,cadli,DOGE-USD,17.193165268116324,17.221488608866736,17.10407336046994,17.120617755097637,2025-04-06 10:00:00
HOUR,1749034800,267,cadli,DOGE-USD,17.120617755097637,17.140695615957654,16.966531010347033,16.974702424997496,2025-04-06 11:00:00
HOUR,1749038400,267,cadli,DOGE-USD,16.974702424997496,17.02223224794909,16.85725945062109,16.87315303105191,2025-04-06 12:00:00
HOUR,1749042000,267,cadli,DOGE-USD,16.87315303105191,16.92986200015778,16.79392934392291,16.803658965570545,2025-04-06 13:00:00
HOUR,1749045600,267,cadli,DOGE-USD,16.803658965570545,16.86124343941154,16.62861524266336,16.86094084606146,2025-04-06 14:00:00
HOUR,1749049200,267,cadli,DOGE-USD,16.86094084606146,16.938912801776084,16.816217795179973,16.88393098003433,2025-04-06 15:00:00
HOUR,1749052800,267,cadli,DOGE-USD,16.88393098003433,16.890198064497486,16.781259513869358,16.841779118364503,2025-04-06 16:00:00
HOUR,1749056400,267,cadli,DOGE-USD,16.841779118364503,16.84568123262458,16.645338547844183,16.710907360031918,2025-04-06 17:00:00
HOUR,1749060000,267,cadli,DOGE-USD,16.710907360031918,16.765765841465996,16.67152595490195,16.682944964805124,2025-04-06 18:00:00
HOUR,1749063600,267,cadli,DOGE-USD,16.682944964805124,16.705393756282398,16.581742695540992,16.583234963720372,2025-04-06 19:00:00
HOUR,1749067200,267,cadli,DOGE-USD,16.583234963720372,16.58670866259189,16.396186157085786,16.495948381708196,2025-04-06 20:00:00
HOUR,1749070800,267,cadli,DOGE-USD,16.495948381708196,16.658379953795926,16.409633965470565,16.60766287798749,2025-04-06 21:00:00
HOUR,1749074400,267,cadli,DOGE-USD,16.60766287798749,16.608182631380764,16.467544203364174,16.50033741243511,2025-04-06 22:00:00
HOUR,1749078000,267,cadli,DOGE-USD,16.50033741243511,16.5250842730931,16.407126128220327,16.473354769174147,2025-04-06 23:00:00
HOUR,1749081600,267,cadli,DOGE-USD,16.473354769174147,16.57330798440861,16.41735779016479,16.560329046893557,2025-05-06 00:00:00
HOUR,1749085200,267,cadli,DOGE-USD,16.560329046893557,16.6096551470048,16.472086404859215,16.503604442016236,2025-05-06 01:00:00
HOUR,1749088800,267,cadli,DOGE-USD,16.503604442016236,16.699867210086637,16.503604442016236,16.618927659321827,2025-05-06 02:00:00
HOUR,1749092400,267,cadli,DOGE-USD,16.618927659321827,16.6589216496549,16.582097295115435,16.646014321794304,2025-05-06 03:00:00
HOUR,1749096000,267,cadli,DOGE-USD,16.646014321794304,16.694190711609465,16.62514049560817,16.670828715073966,2025-05-06 04:00:00
HOUR,1749099600,267,cadli,DOGE-USD,16.670828715073966,16.685840401799588,16.49943720346843,16.556908406254607,2025-05-06 05:00:00
HOUR,1749103200,267,cadli,DOGE-USD,16.556908406254607,16.626145052263507,16.444047071977064,16.46764660294421,2025-05-06 06:00:00
HOUR,1749106800,267,cadli,DOGE-USD,16.46764660294421,16.61641763744043,16.451265571658915,16.501062612214735,2025-05-06 07:00:00
HOUR,1749110400,267,cadli,DOGE-USD,16.501062612214735,16.566714924149707,16.47551172447444,16.555661842003847,2025-05-06 08:00:00
HOUR,1749114000,267,cadli,DOGE-USD,16.555661842003847,16.617293122412008,16.546682696971725,16.605968587078006,2025-05-06 09:00:00
HOUR,1749117600,267,cadli,DOGE-USD,16.605968587078006,16.62712482641269,16.453694098621995,16.51235486003251,2025-05-06 10:00:00
HOUR,1749121200,267,cadli,DOGE-USD,16.51235486003251,16.58801336664749,16.470635680360072,16.58605848076501,2025-05-06 11:00:00
HOUR,1749124800,267,cadli,DOGE-USD,16.58605848076501,16.837915423693847,16.572728539193264,16.798344319618867,2025-05-06 12:00:00
HOUR,1749128400,267,cadli,DOGE-USD,16.798344319618867,16.85424889141126,16.557511302396218,16.568849594672418,2025-05-06 13:00:00
HOUR,1749132000,267,cadli,DOGE-USD,16.568849594672418,16.66963605795937,16.412488126604572,16.63093387484133,2025-05-06 14:00:00
HOUR,1749135600,267,cadli,DOGE-USD,16.63093387484133,16.66965307386146,16.528792972473777,16.586563072264692,2025-05-06 15:00:00
HOUR,1749139200,267,cadli,DOGE-USD,16.586563072264692,16.592439412217537,15.780176020487902,15.868965978078496,2025-05-06 16:00:00
HOUR,1749142800,267,cadli,DOGE-USD,15.868965978078496,15.957390982545748,15.697703003887025,15.74995042442662,2025-05-06 17:00:00
HOUR,1749146400,267,cadli,DOGE-USD,15.74995042442662,15.795795033509911,15.609419937789838,15.668964128768074,2025-05-06 18:00:00
HOUR,1749150000,267,cadli,DOGE-USD,15.668964128768074,15.695390958234375,15.081752396748016,15.241328000549872,2025-05-06 19:00:00
HOUR,1749153600,267,cadli,DOGE-USD,15.241328000549872,15.275077007061917,14.757277141958651,14.823125151033237,2025-05-06 20:00:00
HOUR,1749157200,267,cadli,DOGE-USD,14.823125151033237,15.063870250869394,14.796966944361657,15.047480528368714,2025-05-06 21:00:00
HOUR,1749160800,267,cadli,DOGE-USD,15.047480528368714,15.105720287304877,14.892132769239376,15.0570392329873,2025-05-06 22:00:00
HOUR,1749164400,267,cadli,DOGE-USD,15.0570392329873,15.102202198102882,14.997412680061776,14.998443973267666,2025-05-06 23:00:00
HOUR,1749168000,267,cadli,DOGE-USD,14.998443973267666,15.092683413321106,14.86774689486373,15.08569673360501,2025-06-06 00:00:00
HOUR,1749171600,267,cadli,DOGE-USD,15.08569673360501,15.08875606663923,15.00259700936016,15.059074292407272,2025-06-06 01:00:00
HOUR,1749175200,267,cadli,DOGE-USD,15.059074292407272,15.130749588272252,14.947784231439686,15.130662139711648,2025-06-06 02:00:00
HOUR,1749178800,267,cadli,DOGE-USD,15.130662139711648,15.37973149609749,15.091168095970652,15.36356902148276,2025-06-06 03:00:00
HOUR,1749182400,267,cadli,DOGE-USD,15.36356902148276,15.421265318562511,15.292195936109616,15.401509524996747,2025-06-06 04:00:00
HOUR,1749186000,267,cadli,DOGE-USD,15.401509524996747,15.451225633855689,15.33749449139896,15.430113725896382,2025-06-06 05:00:00
HOUR,1749189600,267,cadli,DOGE-USD,15.430113725896382,15.458763951973507,15.358183108927197,15.38443134664364,2025-06-06 06:00:00
HOUR,1749193200,267,cadli,DOGE-USD,15.38443134664364,15.422266178140974,15.315922854160764,15.320697160383522,2025-06-06 07:00:00
