UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,DATE
HOUR,1749006000,267,cadli,MATIC-USD,19.021382199975267,19.11127803248579,18.930072478847567,19.04738706180131,2025-04-06 03:00:00
HOUR,1749009600,267,cadli,MATIC-USD,19.04738706180131,19.108710992391984,18.960910859555348,19.007198730961303,2025-04-06 04:00:00
HOUR,1749013200,267,cadli,MATIC-USD,19.007198730961303,19.12344647271865,19.001142074469723,19.11241692244009,2025-04-06 05:00:00
HOUR,1749016800,267,cadli,MATIC-USD,19.11241692244009,19.14867465702052,19.02193239603047,19.0652829313092,2025-04-06 06:00:00
HOUR,1749020400,267,cadli,MATIC-USD,19.0652829313092,19.124839835665064,19.026552501084517,19.048873756566923,2025-04-06 07:00:00
HOUR,1749024000,267,cadli,MATIC-USD,19.048873756566923,19.21966588631992,19.04546813105834,19.145134181106307,2025-04-06 08:00:00
HOUR,1749027600,267,cadli,MATIC-USD,19.145134181106307,19.17970664807548,19.016061522902064,19.09568367001148,2025-04-06 09:00:00
HOUR,1749031200,267,cadli,MATIC-USD,19.09568367001148,19.115739821328496,18.9804383849435,19.004386927676503,2025-04-06 10:00:00
HOUR,1749034800,267,cadli,MATIC-USD,19.004386927676503,19.17100938268076,18.875932952108872,18.887205225503163,2025-04-06 11:00:00
HOUR,1749038400,267,cadli,MATIC-USD,18.887205225503163,18.930050007561864,18.77273221194436,18.796702193301453,2025-04-06 12:00:00
HOUR,1749042000,267,cadli,MATIC-USD,18.796702193301453,18.932048759742397,18.72260665863622,18.82389257095322,2025-04-06 13:00:00
HOUR,1749045600,267,cadli,MATIC-USD,18.82389257095322,18.91139323256878,18.742043245481817,18.90604489768216,2025-04-06 14:00:00
HOUR,1749049200,267,cadli,MATIC-USD,18.90604489768216,19.176731151577943,18.85783159783461,19.1386338849719,2025-04-06 15:00:00
HOUR,1749052800,267,cadli,MATIC-USD,19.1386338849719,19.17537746054003,19.0814459944616,19.118728212991964,2025-04-06 16:00:00
HOUR,1749056400,267,cadli,MATIC-USD,19.118728212991964,19.136800053278336,18.979511191238636,19.056926804760007,2025-04-06 17:00:00
HOUR,1749060000,267,cadli,MATIC-USD,19.056926804760007,19.11977053422296,18.98189524726488,18.997431745205,2025-04-06 18:00:00
HOUR,1749063600,267,cadli,MATIC-USD,18.997431745205,19.014863015856744,18.80600668888049,18.816422141072824,2025-04-06 19:00:00
HOUR,1749067200,267,cadli,MATIC-USD,18.816422141072824,18.836792112266192,18.61352100844884,18.669150478876084,2025-04-06 20:00:00
HOUR,1749070800,267,cadli,MATIC-USD,18.669150478876084,18.82085620810633,18.533460715211145,18.758386952000283,2025-04-06 21:00:00
HOUR,1749074400,267,cadli,MATIC-USD,18.758386952000283,18.799615300399807,18.64390215853726,18.64390215853726,2025-04-06 22:00:00
HOUR,1749078000,267,cadli,MATIC-USD,18.64390215853726,18.69039185244209,18.59388281862702,18.633529733564767,2025-04-06 23:00:00
HOUR,1749081600,267,cadli,MATIC-USD,18.633529733564767,18.748336057155445,18.574378356039404,18.7222103770074,2025-05-06 00:00:00
HOUR,1749085200,267,cadli,MATIC-USD,18.7222103770074,18.807649080769224,18.687521998335384,18.72955323660524,2025-05-06 01:00:00
HOUR,1749088800,267,cadli,MATIC-USD,18.72955323660524,18.91882329525517,18.72955323660524,18.87893785149105,2025-05-06 02:00:00
HOUR,1749092400,267,cadli,MATIC-USD,18.87893785149105,18.88161384858302,18.789912417456563,18.84586195132416,2025-05-06 03:00:00
HOUR,1749096000,267,cadli,MATIC-USD,18.84586195132416,18.953602241065525,18.81715328455246,18.94801583828341,2025-05-06 04:00:00
HOUR,1749099600,267,cadli,MATIC-USD,18.94801583828341,18.95396881548205,18.695880021304053,18.73074294763414,2025-05-06 05:00:00
HOUR,1749103200,267,cadli,MATIC-USD,18.73074294763414,18.8245508404543,18.698393613368957,18.72257835162324,2025-05-06 06:00:00
