coin,timestamp,price,market_cap,volume
ethereum,2025-05-23 14:03:39.936,2578.2377307122433,310549895703.29346,30458253099.01941
ethereum,2025-05-23 15:04:07.388,2581.0918119877333,311482909726.3617,30302147161.103085
ethereum,2025-05-23 16:04:02.719,2575.173538289926,311034037388.1192,30809921718.699
ethereum,2025-05-23 17:04:02.166,2564.6157327839505,309578570303.7166,31085414028.343735
ethereum,2025-05-23 18:04:01.393,2578.2811166524302,311254995035.2668,30847049767.951687
ethereum,2025-05-23 19:03:54.236,2562.790648033313,309403683768.5779,31125877467.98475
ethereum,2025-05-23 20:03:26.999,2565.5667105409457,309926048571.22723,30967404215.22686
ethereum,2025-05-23 21:03:48.561,2546.3665793808823,307436725555.36896,30795454436.438198
ethereum,2025-05-23 22:03:24.037,2540.685216007815,306894103245.461,30960392434.40797
ethereum,2025-05-23 23:03:40.893,2541.583536858652,306768284511.1122,31103368116.12471
ethereum,2025-05-24 00:01:53.736,2519.813809045145,304038733414.03973,30047329191.503662
ethereum,2025-05-24 01:03:34.484,2525.9232800611894,305180864708.90466,31507329475.28941
ethereum,2025-05-24 02:03:34.939,2529.4061205459393,305484549581.9107,30810099929.233265
ethereum,2025-05-24 03:00:17.657,2539.5523617456515,306644262541.2421,29163501734.27487
ethereum,2025-05-24 04:08:41.203,2548.6633584389683,307745737130.92444,27846064029.76018
ethereum,2025-05-24 05:04:07.122,2557.5502512585877,308744677637.47076,27118915021.49447
ethereum,2025-05-24 06:01:37.930,2549.6212043549117,307805807915.48846,26427661689.737244
ethereum,2025-05-24 07:03:28.576,2543.9595241839256,307111321684.0814,24195439947.689754
ethereum,2025-05-24 08:03:47.997,2550.137350754068,307910452288.64264,24706453879.05406
ethereum,2025-05-24 09:03:20.984,2554.4858908818073,308392965304.5995,24185651647.275826
ethereum,2025-05-24 10:03:19.949,2557.21764855182,308727343291.2398,23624568483.668514
ethereum,2025-05-24 11:08:33.049,2572.8314357517725,310585848864.6902,23278237206.89799
ethereum,2025-05-24 12:02:04.907,2566.6496850697704,309862261773.70795,21944745160.900852
ethereum,2025-05-24 13:03:51.250,2558.125381934164,308828215284.54456,18362131670.690155
ethereum,2025-05-24 14:03:43.917,2553.4387332553447,308283168409.40704,16295291164.813215
ethereum,2025-05-24 15:03:35.073,2557.9822522505146,308800964501.3191,15205359502.954008
ethereum,2025-05-24 16:04:01.235,2554.4740446524825,308354216669.4469,14260321041.488197
ethereum,2025-05-24 17:03:52.709,2557.886582395531,308766225225.6254,13519894110.386541
ethereum,2025-05-24 18:03:45.265,2561.5602487284423,309246688648.0546,12924495214.5018
ethereum,2025-05-24 19:03:39.048,2553.7921298239075,308309302514.9446,12559958708.320656
ethereum,2025-05-24 20:08:13.970,2553.465195955638,308354848177.94696,11088145394.844538
ethereum,2025-05-24 21:03:45.829,2553.3764346436215,308259923981.62823,11618374234.295969
ethereum,2025-05-24 22:04:03.568,2538.1689211451053,306473124895.5882,11218554836.964115
ethereum,2025-05-24 23:03:56.815,2531.5239102054193,305647473502.76465,11100915746.26897
ethereum,2025-05-25 00:04:07.625,2529.763966464483,305401135190.16785,10660320022.797611
ethereum,2025-05-25 01:03:42.474,2506.084058134636,302549603718.47437,10731252891.246933
ethereum,2025-05-25 02:03:52.126,2499.8780847191415,301856009424.21826,10573864185.953585
ethereum,2025-05-25 03:03:30.184,2505.62816115921,302296332939.5593,11496968718.06412
ethereum,2025-05-25 04:03:40.304,2516.597196502024,303893123038.3159,11503735158.538198
ethereum,2025-05-25 05:03:52.852,2516.1297572287885,303748635461.189,11609637563.778587
ethereum,2025-05-25 06:03:36.592,2512.8042115894773,303359729853.4742,11502400005.647606
ethereum,2025-05-25 07:03:52.498,2506.877259364937,302648859118.5348,11421219438.379139
ethereum,2025-05-25 08:03:57.895,2493.8853988467695,301072150836.074,10827972992.210016
ethereum,2025-05-25 09:03:47.694,2480.5366950706252,299465386910.8334,12005684084.78392
ethereum,2025-05-25 10:03:37.516,2486.9131053538154,299949874595.3234,12563219122.61804
ethereum,2025-05-25 11:04:07.093,2494.6803088880365,301372614670.1655,12633787286.211172
ethereum,2025-05-25 12:03:38.739,2496.0710620663804,301318367817.3462,12456298136.499186
ethereum,2025-05-25 13:02:33.677,2515.3534254513415,303631295127.4462,11526892206.452192
ethereum,2025-05-25 14:08:22.241,2517.3890088675016,304018297773.8944,11946497544.24746
ethereum,2025-05-25 15:04:03.839,2507.8539041448967,302761366393.0503,12588828208.370575
ethereum,2025-05-25 16:06:49.063,2507.5566216967873,302613848160.78986,13031682383.487137
ethereum,2025-05-25 17:03:39.853,2510.766714821495,303076727749.147,13275623718.503904
ethereum,2025-05-25 18:03:58.874,2513.848827201041,303493021667.21436,12975265274.705704
ethereum,2025-05-25 19:01:40.208,2518.1814589626756,304020360129.63873,13001597666.717049
ethereum,2025-05-25 20:08:07.602,2524.116786619008,304765757059.5588,12985531748.147633
ethereum,2025-05-25 21:04:11.232,2523.5345177414065,304630343288.3368,13319102834.369139
ethereum,2025-05-25 22:07:24.940,2517.2358604684755,303896747255.9514,13234546438.759571
ethereum,2025-05-25 23:03:44.480,2546.9586899785268,307340483660.2657,13812283940.09193
ethereum,2025-05-26 00:04:06.761,2548.14797380859,307511367071.1158,13811334383.52362
ethereum,2025-05-26 01:03:41.513,2557.5149150799834,308469234880.0247,13645654630.456589
ethereum,2025-05-26 02:03:16.797,2562.606418027364,309368643376.10315,13185703621.626953
ethereum,2025-05-26 03:03:15.997,2552.9359744527137,308187604080.26843,13179779075.559488
