coin,timestamp,price,market_cap,volume
polkadot,2025-05-23 18:03:34.552,4.747179315007188,7226437516.008253,372641264.62003034
polkadot,2025-05-23 19:03:55.178,4.711889008786113,7172826311.767011,381497907.3886832
polkadot,2025-05-23 20:02:44.989,4.7047483531740335,7164523581.714892,378556528.8311575
polkadot,2025-05-23 21:03:28.450,4.6599319841252305,7094155552.028059,378182934.6841299
polkadot,2025-05-23 22:01:20.864,4.6567008389463345,7092762753.70753,388419822.2212717
polkadot,2025-05-23 23:02:03.097,4.62387533890822,7047479060.157189,380005024.60664403
polkadot,2025-05-24 00:01:35.299,4.559349635372725,6941044065.672156,394644545.3789066
polkadot,2025-05-24 01:03:54.545,4.582424819563114,6981558138.841703,391517560.55669796
polkadot,2025-05-24 02:01:33.054,4.589369966142913,6989047863.988076,388243965.87584317
polkadot,2025-05-24 03:03:34.827,4.606908694131752,7012970572.778465,345273397.5918332
polkadot,2025-05-24 04:08:35.134,4.6111997380966505,7021363749.845983,340420186.1812632
polkadot,2025-05-24 05:03:58.504,4.625950311231923,7042467932.2243395,331396153.1246922
polkadot,2025-05-24 06:00:48.110,4.59851912496893,7000785429.83064,327643020.1488649
polkadot,2025-05-24 07:03:51.917,4.582234994200498,6974536288.415372,312833914.30564845
polkadot,2025-05-24 08:04:31.811,4.5939036284519545,6994335122.676824,310702939.7829701
polkadot,2025-05-24 09:08:12.367,4.604210028695425,7005207738.961087,308613049.3915867
polkadot,2025-05-24 10:03:43.428,4.597743065687843,6999531275.418715,304356357.4485115
polkadot,2025-05-24 11:08:33.975,4.623051389497693,7036910978.879437,301344473.055357
polkadot,2025-05-24 12:04:08.886,4.614014923723122,7028111703.314415,287147455.9268629
polkadot,2025-05-24 13:01:28.660,4.603445687898402,7008333483.794672,248911868.25692704
polkadot,2025-05-24 14:03:49.190,4.580293207592225,6973750108.373506,220201591.04871604
polkadot,2025-05-24 15:02:58.616,4.581991586672711,6974240112.139998,210013045.16221538
polkadot,2025-05-24 16:02:10.604,4.566944497882136,6950995797.118654,200621041.05647942
polkadot,2025-05-24 17:03:54.588,4.577709170412933,6967434192.682125,195230575.11923072
polkadot,2025-05-24 18:03:38.716,4.591597582205747,6990612766.428997,193604013.00364232
polkadot,2025-05-24 19:03:33.397,4.580547634322533,6973396700.815534,191955275.5506737
polkadot,2025-05-24 20:01:03.208,4.582620985268728,6973434808.122097,184915399.77384743
polkadot,2025-05-24 21:03:49.034,4.592218318378439,6992247930.082955,180926422.76309344
polkadot,2025-05-24 22:04:00.553,4.567844903974438,6954139922.18192,172833888.3659904
polkadot,2025-05-24 23:03:31.538,4.544171559908704,6917866049.326445,171019160.15689862
polkadot,2025-05-25 00:03:50.347,4.544650176782929,6916636205.690569,163629857.2640305
polkadot,2025-05-25 01:03:57.471,4.501409696094096,6852636559.58896,162352426.20565128
polkadot,2025-05-25 02:04:05.317,4.490904241733209,6837001633.422986,163671755.77199405
polkadot,2025-05-25 03:03:56.619,4.506485048157135,6860024946.455468,163817029.24223605
polkadot,2025-05-25 04:03:36.294,4.524854878255404,6889398343.62739,160580835.9401156
polkadot,2025-05-25 05:04:05.340,4.536902654059822,6904255815.473529,160609645.65640152
polkadot,2025-05-25 06:03:34.623,4.541306069288667,6913078435.747362,158485944.37380615
polkadot,2025-05-25 07:03:42.186,4.533377939478235,6901116340.690049,156279859.59820783
polkadot,2025-05-25 08:03:43.806,4.507943494936728,6861708426.674107,153798985.837516
polkadot,2025-05-25 09:03:48.681,4.459497444649747,6789237262.822036,155295548.826656
polkadot,2025-05-25 10:03:44.133,4.452699851126515,6775998072.61459,159750986.39701435
polkadot,2025-05-25 11:04:07.211,4.455198316287669,6785058991.878017,158704529.29931545
polkadot,2025-05-25 12:03:39.124,4.454212778939864,6780498487.41557,158221117.7523172
polkadot,2025-05-25 13:03:57.522,4.479038624559646,6817842237.751763,158288419.65317714
polkadot,2025-05-25 14:08:08.293,4.480466072791577,6822150935.814249,158547285.30937663
polkadot,2025-05-25 15:03:28.071,4.442249780195312,6762382054.258865,159531906.97684443
polkadot,2025-05-25 16:03:24.315,4.40165402069937,6699902755.901522,171034697.33190694
polkadot,2025-05-25 17:03:31.898,4.405370211752321,6705418183.1433935,172049883.15323538
polkadot,2025-05-25 18:03:54.304,4.407087250584234,6708192487.830359,173379070.22784862
polkadot,2025-05-25 19:01:09.380,4.4232614073500915,6737347812.140611,173759668.19830093
polkadot,2025-05-25 20:08:46.965,4.4435803034994485,6764975483.654385,177644696.82710153
polkadot,2025-05-25 21:04:10.911,4.433999863101476,6750921369.48941,178639616.37320378
polkadot,2025-05-25 22:02:17.867,4.418918659201627,6726739849.776078,179183570.1518387
polkadot,2025-05-25 23:03:35.984,4.496409059872481,6841826985.001762,185685121.14355916
polkadot,2025-05-26 00:03:33.792,4.522619941944791,6884029142.578981,188268672.76003158
polkadot,2025-05-26 01:04:11.949,4.546119450065371,6918687894.592146,189246663.87758508
polkadot,2025-05-26 02:03:46.753,4.555788825184002,6934385402.415645,186560911.88090324
polkadot,2025-05-26 03:03:26.359,4.53376331976325,6901903775.950736,186032608.2927077
polkadot,2025-05-26 04:03:28.109,4.55918906035987,6940303326.898182,187667839.11140424
polkadot,2025-05-26 05:02:05.878,4.562134461014602,6944787013.293383,192925665.48338655
polkadot,2025-05-26 06:03:35.537,4.5672373745505315,6952603762.461818,194738411.21435535
polkadot,2025-05-26 07:04:10.920,4.575721521618891,6964806611.137273,199456593.9591221
polkadot,2025-05-26 08:04:16.891,4.602522031180787,7005536632.273543,206225715.73259932
polkadot,2025-05-26 09:03:56.526,4.576696337408042,6967773565.917699,205760074.60322666
polkadot,2025-05-26 10:03:55.413,4.567042909089896,6952253756.900473,200936408.05807355
polkadot,2025-05-26 11:03:49.735,4.557328330599171,6939218618.768286,199756498.08077082
polkadot,2025-05-26 12:03:59.369,4.53060703866061,6898082597.775281,205587594.01478934
polkadot,2025-05-26 13:03:31.162,4.535230699064867,6903832302.68722,205840890.2965933
polkadot,2025-05-26 14:04:10.489,4.51918702243611,6881653956.511553,211567299.6209298
polkadot,2025-05-26 15:08:22.249,4.4851865531132695,6824089214.271356,215783596.49474823
polkadot,2025-05-26 16:03:59.968,4.527498235584548,6890071411.548143,207629317.1716065
polkadot,2025-05-26 17:03:33.460,4.487216907524492,6830763424.838005,205630414.70477173
polkadot,2025-05-26 18:02:14.612,4.444463312359312,6766985345.364033,208796010.08661577
