coin,timestamp,price,market_cap,volume
solana,2025-05-23 13:03:30.407,176.91025671793943,92025765494.92862,6548520580.555624
solana,2025-05-23 14:03:34.205,178.84117750893972,93003514452.1753,7633894681.193627
solana,2025-05-23 15:00:00.848,182.21526254526367,94722580615.0441,7811920135.326395
solana,2025-05-23 16:04:01.520,182.14760769539924,94882805141.72281,7844300655.26066
solana,2025-05-23 17:02:27.121,180.95038040813347,94108706270.46599,8070088140.742448
solana,2025-05-23 18:03:59.527,181.39825176960443,94340319734.49202,8146037311.588128
solana,2025-05-23 19:03:53.725,179.79971833362603,93525484710.88962,8357375440.416034
solana,2025-05-23 20:03:34.417,179.5570716207024,93348065465.58942,8204491838.347746
solana,2025-05-23 21:01:59.499,177.47805670860922,92317817578.84445,8168339387.379849
solana,2025-05-23 22:01:45.034,177.3963311344297,92317061884.33795,8277115085.33916
solana,2025-05-23 23:03:40.730,176.03555515338633,91614076438.6882,8341900580.319625
solana,2025-05-24 00:02:38.494,174.43566967519817,90766229737.02824,8631193319.547667
solana,2025-05-24 01:03:35.504,174.00249877668335,90696816549.06703,8500100148.017812
solana,2025-05-24 02:03:36.274,174.10636746365768,90586392618.86118,8350446005.882789
solana,2025-05-24 03:03:42.956,174.8145135781835,90935974616.3532,8048285145.408342
solana,2025-05-24 04:08:21.885,174.85966052524458,90987033308.58318,7937755826.681001
solana,2025-05-24 05:04:07.221,175.71561833337427,91400209501.57417,7832681015.630497
solana,2025-05-24 06:01:27.789,174.97903378173916,91010077142.04913,7744819705.425046
solana,2025-05-24 07:03:28.723,174.30048584378022,90616450584.39383,7634778983.724494
solana,2025-05-24 08:04:18.405,173.98743711082471,90505974126.13808,7521783264.851414
solana,2025-05-24 09:08:07.764,174.4672081826098,90741935612.94662,7284270872.614696
solana,2025-05-24 10:03:48.000,175.3602266968925,91215923511.35817,7101550743.161164
solana,2025-05-24 11:08:31.809,177.26927571084417,92218674966.05365,7068643208.320382
solana,2025-05-24 12:03:42.831,177.35806587442906,92308964147.13171,6822789319.415644
solana,2025-05-24 13:03:50.129,176.55380442158284,91864897588.26736,5926795106.77537
solana,2025-05-24 14:03:44.250,176.1219170043565,91635934088.376,5388816630.553479
solana,2025-05-24 15:03:45.208,176.75360898107272,91900563077.04764,5010557290.997471
solana,2025-05-24 16:04:00.750,176.1631927196594,91653230730.14143,4652857867.249919
solana,2025-05-24 17:03:40.736,176.24268519703796,91695621948.2575,4338759711.870979
solana,2025-05-24 18:03:30.292,176.92140793614874,92072261609.04803,4231935603.6490765
solana,2025-05-24 19:03:39.373,176.88826401665176,92050783720.90332,4142827196.5916
solana,2025-05-24 20:03:13.676,177.15625142797614,92152526553.07356,3993318633.4448686
solana,2025-05-24 21:03:47.170,177.57319939795764,92390818066.39597,3900700989.822649
solana,2025-05-24 22:04:03.654,177.11465814015125,92150039457.2637,3751628551.357778
