coin,timestamp,open,high,low,close,volume_from,volume_to
ADA,2025-07-25 02:00:00,0.8094,0.8122,0.7942,0.7977,3908006.62,3139039.38
ADA,2025-07-25 03:00:00,0.7977,0.8016,0.7833,0.7956,5407654.74,4287470.55
ADA,2025-07-25 04:00:00,0.7956,0.8101,0.7903,0.8093,3944212.52,3153876.22
ADA,2025-07-25 05:00:00,0.8093,0.8096,0.7966,0.7968,3459728.15,2772345.04
ADA,2025-07-25 06:00:00,0.7968,0.8017,0.7911,0.7973,1859542.67,1480136.78
ADA,2025-07-25 07:00:00,0.7973,0.8041,0.7859,0.7951,4958121.54,3930557.96
ADA,2025-07-25 08:00:00,0.7951,0.8063,0.7885,0.7906,5500897.33,4395963.96
ADA,2025-07-25 09:00:00,0.7906,0.8061,0.7876,0.8061,2145160.63,1713516.19
ADA,2025-07-25 10:00:00,0.8061,0.8125,0.803,0.8109,2467292.39,1992732.55
ADA,2025-07-25 11:00:00,0.8109,0.8173,0.8088,0.8107,2454908.81,1995499.83
ADA,2025-07-25 12:00:00,0.8107,0.8184,0.8042,0.8081,4365105.81,3541329.95
ADA,2025-07-25 13:00:00,0.8081,0.809,0.7985,0.805,3405659.67,2738180.58
ADA,2025-07-25 14:00:00,0.805,0.8057,0.7771,0.7783,13367303.81,10537177.69
ADA,2025-07-25 15:00:00,0.7783,0.7872,0.775,0.7841,4581895.01,3581328.3
ADA,2025-07-25 16:00:00,0.7841,0.7919,0.7799,0.7906,5926901.24,4643553.67
ADA,2025-07-25 17:00:00,0.7906,0.7965,0.7891,0.7954,2549290.06,2022431.61
ADA,2025-07-25 18:00:00,0.7954,0.7972,0.7899,0.7914,2689001.13,2133473.95
ADA,2025-07-25 19:00:00,0.7914,0.7998,0.7897,0.7937,2253046.1,1789166.38
ADA,2025-07-25 20:00:00,0.7937,0.8093,0.7934,0.8077,5101958.48,4095013.48
ADA,2025-07-25 21:00:00,0.8077,0.8166,0.8077,0.8136,4250947.86,3455665.3
ADA,2025-07-25 22:00:00,0.8136,0.8173,0.8117,0.8168,2442563.49,1988211.87
ADA,2025-07-25 23:00:00,0.8168,0.8178,0.8136,0.816,1797417.17,1465565.34
ADA,2025-07-26 00:00:00,0.816,0.8196,0.8123,0.8181,1981138.36,1617538.6
ADA,2025-07-26 01:00:00,0.8181,0.8206,0.8137,0.8143,1331408.48,1088994.37
ADA,2025-07-26 02:00:00,0.8143,0.8278,0.8143,0.8267,2199097.41,1809373.64
ADA,2025-07-26 03:00:00,0.8267,0.8271,0.8207,0.8251,2580047.39,2124273.18
ADA,2025-07-26 04:00:00,0.8251,0.8275,0.8236,0.8246,1663493.5,1373330.33
ADA,2025-07-26 05:00:00,0.8246,0.8266,0.822,0.8256,1429095.61,1177590.89
ADA,2025-07-26 06:00:00,0.8256,0.8262,0.8182,0.8188,1345369.83,1105249.56
ADA,2025-07-26 07:00:00,0.8188,0.8202,0.8178,0.819,1311089.1,1074365.32
ADA,2025-07-26 08:00:00,0.819,0.8255,0.819,0.824,930181.29,765612.91
ADA,2025-07-26 09:00:00,0.824,0.8278,0.8231,0.8273,756881.33,624548.16
ADA,2025-07-26 10:00:00,0.8273,0.8293,0.8249,0.8251,959215.57,794233.9
