TIMESTAMP,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,VOLUME,DATE,Cryptocurrency
1283472000,BTC-USD,5.543062,5.543062,5.320115500000001,5.320115500000001,892.0,2010-09-03,Bitcoin
1283558400,BTC-USD,5.320115500000001,5.4538834000000005,5.320115500000001,5.4538834000000005,3301.0,2010-09-04,Bitcoin
1283644800,BTC-USD,5.4538834000000005,5.533332746623652,5.289515000000001,5.389163342500001,8459.24,2010-09-05,Bitcoin
1283731200,BTC-USD,5.389163342500001,5.481861000000001,5.385688000000001,5.385688000000001,910.0,2010-09-06,Bitcoin
1283817600,BTC-USD,5.385688000000001,5.4215343,5.272029000000001,5.333482577817887,3457.192,2010-09-07,Bitcoin
1283904000,BTC-USD,5.333482577817887,5.356525024416243,5.33323,5.356525024416243,2345.41,2010-09-08,Bitcoin
1283990400,BTC-USD,5.356525024416243,5.4556320000000005,5.3410987,5.3428473,1733.502,2010-09-09,Bitcoin
1284076800,BTC-USD,5.3428473,5.403174000000001,5.2580402,5.403174000000001,4939.788,2010-09-10,Bitcoin
1284163200,BTC-USD,5.403174000000001,5.638215294148546,5.403174000000001,5.5657938,7749.14,2010-09-11,Bitcoin
1284249600,BTC-USD,5.5657938,5.5657938,5.376945,5.376945,793.88,2010-09-12,Bitcoin
1284336000,BTC-USD,5.376945,5.5955200000000005,5.3157440000000005,5.4366089660008425,10076.336,2010-09-13,Bitcoin
1284422400,BTC-USD,5.4366089660008425,15.30025,5.3336762497144,5.419785700000001,14014.808,2010-09-14,Bitcoin
1284508800,BTC-USD,5.419785700000001,5.464375,5.280772000000001,5.280772000000001,3651.85,2010-09-15,Bitcoin
1284595200,BTC-USD,5.280772000000001,5.409713284931503,5.280772000000001,5.409713284931503,730.0,2010-09-16,Bitcoin
1284681600,BTC-USD,5.409713284931503,5.409713284931503,5.228111700361451,5.228111700361451,7262.0,2010-09-17,Bitcoin
1284768000,BTC-USD,5.228111700361451,5.33323,5.036842300000001,5.33323,7092.609,2010-09-18,Bitcoin
1284854400,BTC-USD,5.33323,5.481861000000001,5.2458,5.481861000000001,12852.17,2010-09-19,Bitcoin
1284940800,BTC-USD,5.481861000000001,5.543062,5.420660000000001,5.429403000000001,14307.94,2010-09-20,Bitcoin
1285027200,BTC-USD,5.429403000000001,5.534319,5.429403000000001,5.4774895,5735.946,2010-09-21,Bitcoin
1285113600,BTC-USD,5.4774895,5.4774895,5.375595536956522,5.438146000000001,11560.4,2010-09-22,Bitcoin
1285200000,BTC-USD,5.438146000000001,5.50809,5.385093545944001,5.4477633,15505.33,2010-09-23,Bitcoin
1285286400,BTC-USD,5.4477633,5.4556320000000005,5.4285287,5.438146000000001,684.375,2010-09-24,Bitcoin
1285372800,BTC-USD,5.438146000000001,5.4556320000000005,5.396529320000001,5.422408600000001,2152.5,2010-09-25,Bitcoin
1285459200,BTC-USD,5.422408600000001,5.4451404000000005,5.4084198,5.4225581053,12058.125,2010-09-26,Bitcoin
1285545600,BTC-USD,5.4225581053,5.4451404000000005,5.414930493525,5.438227270904542,10752.245,2010-09-27,Bitcoin
1285632000,BTC-USD,5.438227270904542,5.482735300000001,5.3953053,5.411917,7086.153,2010-09-28,Bitcoin
1285718400,BTC-USD,5.411917,5.420660000000001,5.376994488679242,5.411954515418183,23475.642,2010-09-29,Bitcoin
1285804800,BTC-USD,5.411954515418183,5.411954515418183,5.38442822113,5.411917,7917.025,2010-09-30,Bitcoin
1285891200,BTC-USD,5.411917,5.420660000000001,5.4110427,5.4180371,1717.45,2010-10-01,Bitcoin
1285977600,BTC-USD,5.4180371,5.4180371,5.355087500000001,5.368202000000001,13059.737,2010-10-02,Bitcoin
1286064000,BTC-USD,5.368202000000001,5.368202000000001,5.33347331769,5.3428473,7172.633,2010-10-03,Bitcoin
1286150400,BTC-USD,5.3428473,5.420660000000001,5.3192412,5.359444022327934,33995.369,2010-10-04,Bitcoin
1286236800,BTC-USD,5.359444022327934,5.50809,5.328660687732875,5.368202000000001,27526.613,2010-10-05,Bitcoin
1286323200,BTC-USD,5.368202000000001,5.551719150098548,5.368202000000001,5.491478300000001,33433.302,2010-10-06,Bitcoin
1286409600,BTC-USD,5.491478300000001,5.857810000000001,5.491478300000001,5.857810000000001,43692.981,2010-10-07,Bitcoin
1286582400,BTC-USD,7.306023677057431,10.492175117848964,6.120233706256212,8.200934,187846.954,2010-10-09,Bitcoin
1286668800,BTC-USD,8.200934,11.374643,6.993525700000001,8.436995000000001,50684.192,2010-10-10,Bitcoin
1286755200,BTC-USD,8.436995000000001,8.781177754774992,7.956130000000001,8.305850000000001,14092.905,2010-10-11,Bitcoin
1286841600,BTC-USD,8.305850000000001,8.603112000000001,7.25712715,8.297107,25660.749,2010-10-12,Bitcoin
1286928000,BTC-USD,8.297107,9.18015,8.043560000000001,9.18015,47557.265,2010-10-13,Bitcoin
1287014400,BTC-USD,9.18015,9.18015,5.952141858059072,8.917860000000001,37217.28,2010-10-14,Bitcoin
1287100800,BTC-USD,8.917860000000001,10.244102928416476,8.313101303317536,9.18015,24643.334,2010-10-15,Bitcoin
1287187200,BTC-USD,9.18015,9.18015,8.743,8.830430000000002,6284.708,2010-10-16,Bitcoin
1287273600,BTC-USD,8.830430000000002,9.136435,8.743874300000002,8.917860000000001,18222.191,2010-10-17,Bitcoin
1287360000,BTC-USD,8.917860000000001,9.00529,8.715119775817788,8.952832,25665.087,2010-10-18,Bitcoin
1287446400,BTC-USD,8.952832,8.952832,8.48071,8.48071,6235.1,2010-10-19,Bitcoin
1287532800,BTC-USD,8.48071,9.00529,8.21842,8.65557,31855.0,2010-10-20,Bitcoin
1287619200,BTC-USD,8.65557,9.35501,8.48071,9.35501,44867.0,2010-10-21,Bitcoin
1287705600,BTC-USD,9.35501,9.52987,8.874145000000002,9.073594474866832,34603.909,2010-10-22,Bitcoin
1287792000,BTC-USD,9.073594474866832,9.52987,9.073594474866832,9.17971285,4423.469,2010-10-23,Bitcoin
1287878400,BTC-USD,9.17971285,16.611700000000003,9.17971285,10.0553243,13800.23,2010-10-24,Bitcoin
1287964800,BTC-USD,10.0553243,16.611700000000003,7.876568700000001,11.54076,30299.635,2010-10-25,Bitcoin
1288051200,BTC-USD,11.54076,15.7374,11.54076,13.140729,19219.125,2010-10-26,Bitcoin
1288137600,BTC-USD,13.140729,16.611700000000003,13.140729,16.410611000000003,65605.872,2010-10-27,Bitcoin
1288224000,BTC-USD,16.410611000000003,16.615952083414594,15.134133000000002,15.134133000000002,21525.035,2010-10-28,Bitcoin
1288310400,BTC-USD,15.134133000000002,16.611700000000003,15.12539,16.611700000000003,28686.852,2010-10-29,Bitcoin
1288396800,BTC-USD,16.611700000000003,17.389827,16.393125,17.389827,26708.94,2010-10-30,Bitcoin
1288483200,BTC-USD,17.389827,17.389827,16.52427,16.830275,40337.756,2010-10-31,Bitcoin
1288569600,BTC-USD,16.830275,17.057593,15.294655756979235,17.040263125000028,21258.611,2010-11-01,Bitcoin
1288656000,BTC-USD,17.040263125000028,17.040263125000028,16.655415,16.943934000000002,5853.394,2010-11-02,Bitcoin
1288742400,BTC-USD,16.943934000000002,23.60646054683425,11.365900000000002,16.882733,61472.627,2010-11-03,Bitcoin
1288828800,BTC-USD,16.882733,20.6343543,16.882733,20.1089,29698.431,2010-11-04,Bitcoin
1288915200,BTC-USD,20.1089,22.765897700000004,18.369043,22.765897700000004,36622.072,2010-11-05,Bitcoin
1289001600,BTC-USD,22.765897700000004,43.715,21.0103033,34.0977,32756.129,2010-11-06,Bitcoin
1289088000,BTC-USD,34.0977,41.0912257,25.00498,29.72620000000001,77218.719,2010-11-07,Bitcoin
1289174400,BTC-USD,29.72620000000001,32.17083777325328,21.19640054768858,21.24549,118203.827,2010-11-08,Bitcoin
1289260800,BTC-USD,21.24549,28.237498671351386,17.486,18.85747241463768,47983.393,2010-11-09,Bitcoin
1289347200,BTC-USD,18.85747241463768,20.652394963440816,12.27994090909087,20.34219201995009,30387.028,2010-11-10,Bitcoin
1289433600,BTC-USD,20.34219201995009,20.9832,18.365157222222265,19.505633,5031.88,2010-11-11,Bitcoin
1289520000,BTC-USD,19.505633,24.45712700700088,19.4981338374667,23.448726,40720.385,2010-11-12,Bitcoin
1289606400,BTC-USD,23.448726,26.229000000000003,23.448726,24.130680000000005,21915.573,2010-11-13,Bitcoin
1289692800,BTC-USD,24.130680000000005,26.14157,23.623586000000003,24.396467200000004,16844.327,2010-11-14,Bitcoin
1289779200,BTC-USD,24.396467200000004,24.725204,23.448726,23.448726,8507.74,2010-11-15,Bitcoin
1289865600,BTC-USD,23.448726,24.043250000000004,19.59472871636,19.59472871636,33931.012,2010-11-16,Bitcoin
1289952000,BTC-USD,19.59472871636,24.981417615,18.500188,20.33293013821224,32871.602,2010-11-17,Bitcoin
1290038400,BTC-USD,20.33293013821224,24.642770000000013,19.418203,23.413754,37446.671,2010-11-18,Bitcoin
1290124800,BTC-USD,23.413754,24.480400000000003,23.413754,24.21191041818183,2157.562,2010-11-19,Bitcoin
1290211200,BTC-USD,24.21191041818183,25.3547,23.4530975,24.7435643,14652.694,2010-11-20,Bitcoin
1290297600,BTC-USD,24.7435643,24.7435643,24.1577833,24.1962525,765.0,2010-11-21,Bitcoin
1290384000,BTC-USD,24.1962525,24.899353003895776,23.518670000000004,24.899353003895776,28205.85,2010-11-22,Bitcoin
1290470400,BTC-USD,24.899353003895776,24.899353003895776,24.130680000000005,24.7383185,4856.923,2010-11-23,Bitcoin
1290556800,BTC-USD,24.7383185,24.738445013672816,24.139423000000004,24.738445013672816,2514.912,2010-11-24,Bitcoin
1290643200,BTC-USD,24.738445013672816,24.738445013672816,24.305540000000004,24.480400000000003,1679.595,2010-11-25,Bitcoin
1290729600,BTC-USD,24.480400000000003,25.061040077584487,24.1411716,24.865092,33531.876,2010-11-26,Bitcoin
1290816000,BTC-USD,24.865092,24.865092,24.70334650000001,24.74269,1825.388,2010-11-27,Bitcoin
1290902400,BTC-USD,24.74269,24.8834523,23.606100000000005,23.606100000000005,20802.126,2010-11-28,Bitcoin
1290988800,BTC-USD,23.606100000000005,24.392970000000005,19.3298987,20.100157,35055.403,2010-11-29,Bitcoin
1291075200,BTC-USD,20.100157,20.100157,17.835720000000002,18.202926,21476.251,2010-11-30,Bitcoin
1291161600,BTC-USD,18.202926,19.925297,18.202926,19.890325,8157.894,2010-12-01,Bitcoin
1291248000,BTC-USD,19.890325,22.29465,19.05974,22.29465,20312.234,2010-12-02,Bitcoin
1291334400,BTC-USD,22.29465,22.312136,21.24549,21.9493015,2570.345,2010-12-03,Bitcoin
1291420800,BTC-USD,21.9493015,22.6277583,17.92315,17.936338048733305,28560.716,2010-12-04,Bitcoin
1291507200,BTC-USD,17.936338048733305,20.5113038499752,16.611700000000003,17.44436666666671,5740.175,2010-12-05,Bitcoin
1291593600,BTC-USD,17.44436666666671,19.671750000000003,16.095863,17.835720000000002,4319.255,2010-12-06,Bitcoin
1291680000,BTC-USD,17.835720000000002,21.60665885643317,14.871843000000002,20.378208122673307,24592.915,2010-12-07,Bitcoin
1291766400,BTC-USD,20.378208122673307,20.9832,19.2346,20.878284000000004,3430.41,2010-12-08,Bitcoin
1291852800,BTC-USD,20.878284000000004,20.878284000000004,14.871843000000002,17.486,21336.327,2010-12-09,Bitcoin
1291939200,BTC-USD,17.486,17.835720000000002,15.956849300000002,17.834908276099654,1684.254,2010-12-10,Bitcoin
1292025600,BTC-USD,17.834908276099654,19.92388203253256,16.672901000000003,19.92388203253256,5788.686,2010-12-11,Bitcoin
1292112000,BTC-USD,19.92388203253256,19.925297,18.0770268,19.21784256024951,1963.558,2010-12-12,Bitcoin
1292198400,BTC-USD,19.21784256024951,20.104758578947337,18.364645271,20.100157,6415.59,2010-12-13,Bitcoin
1292284800,BTC-USD,20.100157,21.577724,18.441609900000003,21.5681067,10388.097,2010-12-14,Bitcoin
1292371200,BTC-USD,21.5681067,21.5681067,20.808573712092244,20.92013018375,3684.68,2010-12-15,Bitcoin
1292457600,BTC-USD,20.92013018375,22.011077827662778,19.4278203,21.8540028,14355.331,2010-12-16,Bitcoin
1292544000,BTC-USD,21.8540028,21.8540028,20.9832,20.9832,525.513,2010-12-17,Bitcoin
1292630400,BTC-USD,20.9832,21.7534583,20.9832,21.07063,169.109,2010-12-18,Bitcoin
1292716800,BTC-USD,21.07063,21.848757000000003,20.9832,20.991943000000003,2000.757,2010-12-19,Bitcoin
1292803200,BTC-USD,20.991943000000003,23.68192333123076,20.9901463135,23.343810000000005,10682.705,2010-12-20,Bitcoin
1292889600,BTC-USD,23.343810000000005,23.343810000000005,20.9832,20.9832,9225.789,2010-12-21,Bitcoin
1292976000,BTC-USD,20.9832,21.8575,20.9832,21.8575,3800.458,2010-12-22,Bitcoin
1293062400,BTC-USD,21.8575,21.8575,21.078668244256,21.8575,8650.148,2010-12-23,Bitcoin
1293148800,BTC-USD,21.8575,21.8575,21.185993853988144,21.682640000000003,5033.249,2010-12-24,Bitcoin
1293235200,BTC-USD,21.682640000000003,21.8575,21.638925,21.848757000000003,703.0,2010-12-25,Bitcoin
1293321600,BTC-USD,21.848757000000003,23.584520686363653,21.5418777,23.099006,16584.97,2010-12-26,Bitcoin
1293408000,BTC-USD,23.099006,23.606100000000005,21.944930000000003,23.16895,4935.49,2010-12-27,Bitcoin
1293494400,BTC-USD,23.16895,24.530901601255817,22.836716,24.530901601255817,15438.708,2010-12-28,Bitcoin
1293580800,BTC-USD,24.530901601255817,26.31643,23.693530000000003,26.20655027658555,18609.144,2010-12-29,Bitcoin
1293667200,BTC-USD,26.20655027658555,26.229000000000003,25.44213,26.229000000000003,2539.873,2010-12-30,Bitcoin
1293753600,BTC-USD,26.229000000000003,26.229000000000003,25.52956,26.229000000000003,1453.719,2010-12-31,Bitcoin
1293840000,BTC-USD,26.229000000000003,26.229000000000003,25.52956,26.229000000000003,2821.243,2011-01-01,Bitcoin
1293926400,BTC-USD,26.229000000000003,26.229000000000003,25.63649176576354,26.226377100000004,5352.108,2011-01-02,Bitcoin
1294012800,BTC-USD,26.226377100000004,26.226377100000004,25.3547,25.79185,1425.19,2011-01-03,Bitcoin
1294099200,BTC-USD,25.79185,26.217634100000005,25.26727,26.1371985,1879.003,2011-01-04,Bitcoin
1294185600,BTC-USD,26.1371985,26.13815404324101,25.358197200000003,26.1373195205942,357.157,2011-01-05,Bitcoin
1294272000,BTC-USD,26.1373195205942,26.14145536647541,25.3547,26.05414,3456.489,2011-01-06,Bitcoin
1294358400,BTC-USD,26.05414,28.108451039562173,26.0384026,27.9776,42601.118,2011-01-07,Bitcoin
1294444800,BTC-USD,27.9776,28.231147000000004,27.017951666666622,28.231147000000004,1629.438,2011-01-08,Bitcoin
1294531200,BTC-USD,28.231147000000004,28.239890000000003,28.231147000000004,28.239890000000003,1691.366,2011-01-09,Bitcoin
1294617600,BTC-USD,28.239890000000003,28.764470000000003,27.75961532736,28.5537637,10355.828,2011-01-10,Bitcoin
1294704000,BTC-USD,28.5537637,28.5537637,27.768642300000003,28.5537637,4857.8,2011-01-11,Bitcoin
1294790400,BTC-USD,28.5537637,31.098851000000003,27.8018657,27.872684,31359.765,2011-01-12,Bitcoin
1294876800,BTC-USD,27.872684,35.409150000000004,27.767768,27.767768,20118.897,2011-01-13,Bitcoin
1294963200,BTC-USD,27.767768,36.09618387972231,27.767768,34.972,27130.957,2011-01-14,Bitcoin
1295049600,BTC-USD,34.972,34.972,33.66055,33.7506063972,1515.661,2011-01-15,Bitcoin
1295136000,BTC-USD,33.7506063972,34.972,33.747980000000005,33.817049700000005,2778.71,2011-01-16,Bitcoin
1295222400,BTC-USD,33.817049700000005,33.817049700000005,27.540450000000003,30.556785,18241.146,2011-01-17,Bitcoin
1295308800,BTC-USD,30.556785,30.556785,26.93499725,27.3647157,15671.508,2011-01-18,Bitcoin
1295395200,BTC-USD,27.3647157,27.3647157,26.66615,27.3647157,7291.627,2011-01-19,Bitcoin
1295481600,BTC-USD,27.3647157,34.0977,27.1033,34.0977,19881.979,2011-01-20,Bitcoin
1295568000,BTC-USD,34.0977,38.4692,32.174240000000005,36.712464988220006,8477.545,2011-01-21,Bitcoin
1295654400,BTC-USD,36.712464988220006,38.83043160209501,34.100304094263564,38.83043160209501,10534.27,2011-01-22,Bitcoin
1295740800,BTC-USD,38.83043160209501,38.845149,36.726178034,38.67903200000001,1148.402,2011-01-23,Bitcoin
1295827200,BTC-USD,38.67903200000001,38.67903200000001,34.0899092079208,36.711857,11061.936,2011-01-24,Bitcoin
1295913600,BTC-USD,36.711857,37.15775,35.00774466655472,35.8463,2163.718,2011-01-25,Bitcoin
1296000000,BTC-USD,35.8463,36.720600000000005,34.13267200000001,36.31594512406088,15564.808,2011-01-26,Bitcoin
1296086400,BTC-USD,36.31594512406088,39.343500000000006,35.7160293,36.82551600000001,27708.195,2011-01-27,Bitcoin
1296172800,BTC-USD,36.82551600000001,38.99378,36.82551600000001,38.99378,5324.497,2011-01-28,Bitcoin
1296259200,BTC-USD,38.99378,38.99378,37.5949,38.38177,1448.382,2011-01-29,Bitcoin
1296345600,BTC-USD,38.38177,41.9664,38.38177,41.957657000000005,10383.593,2011-01-30,Bitcoin
1296432000,BTC-USD,41.957657000000005,83.05850000000001,41.0921,46.3023844185467,63516.079,2011-01-31,Bitcoin
1296518400,BTC-USD,46.3023844185467,73.808406,46.21102307062728,61.59987707160701,31562.117,2011-02-01,Bitcoin
1296604800,BTC-USD,61.59987707160701,66.4476743,60.3267,62.59988,5627.48,2011-02-02,Bitcoin
1296691200,BTC-USD,62.59988,65.50486576417109,57.46409627762227,60.601731138928,8524.501,2011-02-03,Bitcoin
1296777600,BTC-USD,60.601731138928,74.32424300000001,58.578100000000006,70.90573,42222.189,2011-02-04,Bitcoin
1296864000,BTC-USD,70.90573,80.147081,70.90573,79.82595263372403,15786.811,2011-02-05,Bitcoin
1296950400,BTC-USD,79.82595263372403,80.43560000000001,73.4665547,78.54139797821392,8744.106,2011-02-06,Bitcoin
1297036800,BTC-USD,78.54139797821392,78.68700000000001,73.18265427718,77.8127,2264.28,2011-02-07,Bitcoin
1297123200,BTC-USD,77.8127,80.26074000000001,75.33843100000001,80.26074000000001,7021.288,2011-02-08,Bitcoin
1297209600,BTC-USD,80.26074000000001,95.2987,71.6926,95.2987,49632.504,2011-02-09,Bitcoin
1297296000,BTC-USD,95.2987,96.17300000000002,75.1898,85.7085033,26559.641,2011-02-10,Bitcoin
1297382400,BTC-USD,85.7085033,95.28995700000002,81.22247000000002,93.55065003554353,13299.179,2011-02-11,Bitcoin
1297468800,BTC-USD,93.55065003554353,94.42440000000002,86.608158,94.3884247049177,4118.92,2011-02-12,Bitcoin
1297555200,BTC-USD,94.3884247049177,94.42440000000002,89.1952117,91.8015,3240.64,2011-02-13,Bitcoin
1297641600,BTC-USD,91.8015,94.42440000000002,90.33079034010608,93.89998240122502,7096.548,2011-02-14,Bitcoin
1297728000,BTC-USD,93.89998240122502,94.66521100393018,90.49005,91.8015,8616.577,2011-02-15,Bitcoin
1297814400,BTC-USD,91.8015,91.8181117,89.286778843885,89.56642374260002,7192.375,2011-02-16,Bitcoin
1297900800,BTC-USD,89.56642374260002,91.8181117,89.18536601047192,90.9272,4009.844,2011-02-17,Bitcoin
1297987200,BTC-USD,90.9272,90.9438117,69.09779679004406,78.590827,36948.156,2011-02-18,Bitcoin
1298073600,BTC-USD,78.590827,85.68140000000001,73.231368,82.96932140000001,3798.708,2011-02-19,Bitcoin
1298160000,BTC-USD,82.96932140000001,82.96932140000001,72.5669,75.51195128432244,9974.046,2011-02-20,Bitcoin
1298246400,BTC-USD,75.51195128432244,76.903428,72.680559,72.960335,1700.121,2011-02-21,Bitcoin
1298332800,BTC-USD,72.960335,82.18507430000001,72.680559,76.08420890000001,12095.264,2011-02-22,Bitcoin
1298419200,BTC-USD,76.08420890000001,82.40136343765522,76.08420890000001,78.68700000000001,6718.872,2011-02-23,Bitcoin
1298505600,BTC-USD,78.68700000000001,87.41151341222218,78.68700000000001,86.72124759746649,13418.685,2011-02-24,Bitcoin
1298592000,BTC-USD,86.72124759746649,87.41163970000001,79.6565987,79.66010580007074,4461.061,2011-02-25,Bitcoin
1298678400,BTC-USD,79.66010580007074,84.8071,79.61463230000001,83.75794,4744.406,2011-02-26,Bitcoin
1298764800,BTC-USD,83.75794,83.75794,77.8127,77.8127,23268.75,2011-02-27,Bitcoin
1298851200,BTC-USD,77.8127,80.4364743,74.0435632069467,75.37046425437389,4651.674,2011-02-28,Bitcoin
1298937600,BTC-USD,75.37046425437389,84.79835700000001,74.332986,80.45419594466665,22569.783,2011-03-01,Bitcoin
1299024000,BTC-USD,80.45419594466665,82.1842,79.57878600000001,82.17545700000001,2741.873,2011-03-02,Bitcoin
1299110400,BTC-USD,82.17545700000001,82.17545700000001,79.5613,82.10463870000001,2746.67,2011-03-03,Bitcoin
1299196800,BTC-USD,82.10463870000001,82.10463870000001,78.78450193600001,78.78450193600001,2711.885,2011-03-04,Bitcoin
1299283200,BTC-USD,78.78450193600001,80.33942700000001,72.77673153063895,79.587529,12570.588,2011-03-05,Bitcoin
1299369600,BTC-USD,79.587529,79.587529,70.827043,77.89336999623305,12626.492,2011-03-06,Bitcoin
1299456000,BTC-USD,77.89336999623305,79.47387,73.96578000000001,77.3772986,15271.268,2011-03-07,Bitcoin
1299542400,BTC-USD,77.3772986,77.3772986,74.31462570000001,76.0632257,4527.851,2011-03-08,Bitcoin
1299628800,BTC-USD,76.0632257,76.06410000000001,74.3155,75.35575586472923,4546.046,2011-03-09,Bitcoin
1299715200,BTC-USD,75.35575586472923,81.563447,74.2957023396387,81.563447,8869.013,2011-03-10,Bitcoin
1299801600,BTC-USD,81.563447,81.563447,75.25484155397577,76.9384,3725.512,2011-03-11,Bitcoin
1299888000,BTC-USD,76.9384,80.40937100000001,76.9384,80.26074000000001,4822.829,2011-03-12,Bitcoin
1299974400,BTC-USD,80.26074000000001,80.26074000000001,77.97619410000001,78.0304007,660.31,2011-03-13,Bitcoin
