TIMESTAMP,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,VOLUME,DATE
1611878400,DOGE-USD,3.1473279387643074,7.398803377357907,2.84877850003807,4.043450413665428,201631127914.63,2021-01-29
1611964800,DOGE-USD,4.043450413665428,4.384131498384952,1.948702495036055,2.4700454603795685,114491164770.011,2021-01-30
1612051200,DOGE-USD,2.4700454603795685,4.1911877467962,2.3632971356098897,3.2292444104812867,95193346180.0983,2021-01-31
1612137600,DOGE-USD,3.2292444104812867,3.7977857993416047,2.898735858571779,3.0361025838346456,56993092997.5576,2021-02-01
1612224000,DOGE-USD,3.0361025838346456,3.072871518350483,2.5496073576492466,2.736897145786222,28289976698.5081,2021-02-02
1612310400,DOGE-USD,2.736897145786222,3.46066724799269,2.7165205574154165,3.2650003919431203,29121668600.1049,2021-02-03
1612396800,DOGE-USD,3.2650003919431203,5.15155691026211,3.145692160324428,4.644437055121586,100502473193.322,2021-02-04
1612483200,DOGE-USD,4.644437055121586,4.716096134263481,3.7843320827083016,4.094760288472892,39242171034.0179,2021-02-05
1612569600,DOGE-USD,4.094760288472892,5.129103731773354,3.9086219276036815,5.037843898954781,37331866862.5417,2021-02-06
1612656000,DOGE-USD,5.037843898954781,7.508388045820528,4.692126832456079,6.860123640170446,77092866032.767,2021-02-07
1612742400,DOGE-USD,6.860123640170446,7.43475555598541,5.564445399201672,6.8894268220152295,51947112309.1153,2021-02-08
1612828800,DOGE-USD,6.8894268220152295,7.300915990519232,5.600450240574646,6.126862921120454,32032429155.6983,2021-02-09
1612915200,DOGE-USD,6.126862921120454,7.087284094537173,5.886977189460469,6.347813548728331,30146818987.2569,2021-02-10
1613001600,DOGE-USD,6.347813548728331,6.549160264879937,5.963961525997325,6.092906907052087,17161255517.8791,2021-02-11
1613088000,DOGE-USD,6.092906907052087,6.36431290878524,5.358471360065355,6.116362173982928,18813857089.9648,2021-02-12
1613174400,DOGE-USD,6.116362173982928,6.274142401462396,5.7674857170183484,5.798176534286988,10490651337.6564,2021-02-13
1613260800,DOGE-USD,5.798176534286988,5.8092981449966405,4.896879832505665,5.478317537906777,19516189014.026,2021-02-14
1613347200,DOGE-USD,5.478317537906777,5.595039162168182,4.2370219753835086,4.9479291213030105,25722689242.065,2021-02-15
1613433600,DOGE-USD,4.9479291213030105,5.219228398522483,4.454936056048207,4.678080531084446,16495457433.4429,2021-02-16
1613520000,DOGE-USD,4.678080531084446,4.80779707589557,4.198544528293637,4.325496719029383,15024930389.728,2021-02-17
1613606400,DOGE-USD,4.325496719029383,5.513850123738829,4.285475989708787,5.165325641914424,29529965268.8935,2021-02-18
1613692800,DOGE-USD,5.165325641914424,5.211104137353683,4.735521771288921,4.818412871159561,16499062131.7805,2021-02-19
1613779200,DOGE-USD,4.818412871159561,5.275209279655266,4.502692567040775,4.739899057331996,18663269996.905,2021-02-20
1613865600,DOGE-USD,4.739899057331996,5.162094818289422,4.694503556795827,4.894747827531176,13841056912.1106,2021-02-21
1613952000,DOGE-USD,4.894747827531176,5.301780266849692,4.088909148859855,4.68949562857133,20005859255.6019,2021-02-22
1614038400,DOGE-USD,4.68949562857133,4.700765506139176,3.673440955269668,4.169972939470372,14508776090.2318,2021-02-23
1614124800,DOGE-USD,4.169972939470372,5.263046591405661,4.034402715489157,4.960005004315689,26841812825.7583,2021-02-24
1614211200,DOGE-USD,4.960005004315689,5.077417743827212,4.366128068575324,4.382442031142105,13975796046.4423,2021-02-25
1614297600,DOGE-USD,4.382442031142105,4.600177422500872,4.25277757806355,4.418862758084035,9389557441.83936,2021-02-26
1614384000,DOGE-USD,4.418862758084035,4.541249820143011,4.311828131888422,4.389297834207407,6711511297.2195,2021-02-27
1614470400,DOGE-USD,4.389297834207407,4.396709753489687,3.927317493241616,4.220701109246976,7277595435.73248,2021-02-28
1614556800,DOGE-USD,4.220701109246976,4.549876283154261,4.202218629337283,4.427986479088677,7730516969.49608,2021-03-01
1614643200,DOGE-USD,4.427986479088677,4.587596309114809,4.310783866022116,4.410146599766966,7050321347.94315,2021-03-02
1614729600,DOGE-USD,4.410146599766966,4.558182754220777,4.3834049806581135,4.419047901530227,5694188282.55318,2021-03-03
1614816000,DOGE-USD,4.419047901530227,4.473047234748337,4.185431852459474,4.373980778629048,6120809193.59195,2021-03-04
1614902400,DOGE-USD,4.373980778629048,4.454282854927394,4.211101843837903,4.340235008496465,5867298914.55015,2021-03-05
1614988800,DOGE-USD,4.340235008496465,4.586747447308788,4.306700143893997,4.457479344774426,8496160450.40801,2021-03-06
1615075200,DOGE-USD,4.457479344774426,4.560275665370401,4.423422487543292,4.540308515463022,4994279793.44559,2021-03-07
1615161600,DOGE-USD,4.540308515463022,5.492643453698257,4.515283346014226,5.492643453698257,21134795122.9,2021-03-08
1615248000,DOGE-USD,5.492643453698257,5.492643453698257,4.901321845842288,5.071794745808833,13565275976.5524,2021-03-09
1615334400,DOGE-USD,5.071794745808833,5.134564111217483,4.780448825701664,4.89465022489457,7735714489.8602,2021-03-10
1615420800,DOGE-USD,4.89465022489457,4.974924514400874,4.768767272823502,4.893585159019932,5764647959.08276,2021-03-11
1615507200,DOGE-USD,4.893585159019932,4.989993683326952,4.7641714384575575,4.839207988241632,6281983574.35208,2021-03-12
1615593600,DOGE-USD,4.839207988241632,5.486700626590567,4.792702578100912,5.475180700831608,10533548678.2697,2021-03-13
1615680000,DOGE-USD,5.475180700831608,5.527706855129909,5.110046690773334,5.110046690773334,14586839601.2742,2021-03-14
1615766400,DOGE-USD,5.110046690773334,5.226649010889368,4.82053641304972,4.98658502790596,8037139794.16959,2021-03-15
1615852800,DOGE-USD,4.98658502790596,5.166415942033376,4.852164752045344,5.134649310756848,6744522101.62874,2021-03-16
1615939200,DOGE-USD,5.134649310756848,5.161170309410364,4.965817022596276,5.0797826852027,4351729889.94741,2021-03-17
1616025600,DOGE-USD,5.0797826852027,5.180629600070031,4.999857290285076,5.021997394950251,4544129531.75479,2021-03-18
1616112000,DOGE-USD,5.021997394950251,5.239080655956065,4.953039697833303,5.105485073230319,5431338645.1198,2021-03-19
1616198400,DOGE-USD,5.105485073230319,5.305736894927466,5.086513477307308,5.149633792822013,6216098979.72632,2021-03-20
1616284800,DOGE-USD,5.149633792822013,5.208539757567417,4.979854619094314,5.03743134403534,4592121101.0226,2021-03-21
1616371200,DOGE-USD,5.03743134403534,5.088145435371958,4.820118480972779,4.828004136234044,4274907801.6292,2021-03-22
1616457600,DOGE-USD,4.828004136234044,4.922471105968444,4.637841347210809,4.693789202012851,4961659141.834,2021-03-23
1616544000,DOGE-USD,4.693789202012851,4.969837482169095,4.48696302112734,4.538198979688131,5398671867.56101,2021-03-24
1616630400,DOGE-USD,4.538198979688131,4.601339432744257,4.363210730631776,4.503085235627979,5936566934.46319,2021-03-25
1616716800,DOGE-USD,4.503085235627979,4.738249259369757,4.5026833195379385,4.735575099150074,3697961635.57329,2021-03-26
1616803200,DOGE-USD,4.735575099150074,4.857864102819979,4.693989711482361,4.774533477606248,4133083664.50454,2021-03-27
1616889600,DOGE-USD,4.774533477606248,4.812405068791446,4.661324047677849,4.712064636463692,2736762192.84021,2021-03-28
1616976000,DOGE-USD,4.712064636463692,4.802107788119263,4.674865813723632,4.750684290214518,3531595654.47125,2021-03-29
1617062400,DOGE-USD,4.750684290214518,4.8760246919364825,4.694212750434594,4.744306845652442,4902362119.32399,2021-03-30
