TIMESTAMP,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,VOLUME,DATE
1584316800,ETH-USD,10859.039626260552,11688.301200986652,8909.216565037274,9864.108211052077,30648354.8498161,2020-03-16
1584403200,ETH-USD,9864.108211052077,11212.586144835248,9631.116960602196,10460.691620388016,20393278.6450441,2020-03-17
1584489600,ETH-USD,10460.691620388016,11034.558375695591,9667.22998300366,10509.487590399058,16690319.3164287,2020-03-18
1584576000,ETH-USD,10509.487590399058,12712.604590834815,10129.585411799935,12489.713834182572,22228266.5649203,2020-03-19
1584662400,ETH-USD,12489.713834182572,13766.429065725317,10458.485394117648,11678.758410759874,26849239.3436036,2020-03-20
1584748800,ETH-USD,11678.758410759874,12350.24873368596,11077.328937609736,11992.221538757964,20037420.1553446,2020-03-21
1584835200,ETH-USD,11992.221538757964,12365.257503089048,10634.559260396216,10856.848025312058,18661756.6751041,2020-03-22
1584921600,ETH-USD,10856.848025312058,12346.9415471117,10571.68783085182,11975.772941768972,20868916.1755117,2020-03-23
1585008000,ETH-USD,11975.772941768972,12905.927611504412,11668.816141782128,12156.790305820912,19498620.4454392,2020-03-24
1585094400,ETH-USD,12156.790305820912,12829.77443574028,11685.847694263632,12014.522410723355,17306087.9432177,2020-03-25
1585180800,ETH-USD,12014.522410723355,12567.827618257414,11718.926615821863,12221.419139349136,14202573.5439091,2020-03-26
1585267200,ETH-USD,12221.419139349136,12671.081669110545,11479.67251424285,11965.959696517615,13559834.4079662,2020-03-27
1585353600,ETH-USD,11965.959696517615,12039.568877616492,10996.751502901136,11476.048855147948,14965559.4563719,2020-03-28
1585440000,ETH-USD,11476.048855147948,11945.859357634192,10895.28328314968,10934.01209179739,9727936.08490321,2020-03-29
1585526400,ETH-USD,10934.01209179739,12218.713062293964,10909.146657940755,11971.674745309288,12646744.3668768,2020-03-30
1585612800,ETH-USD,11971.674745309288,12245.583775677796,11426.510723818465,11631.606624875098,10858355.5558984,2020-03-31
1585699200,ETH-USD,11631.606624875098,12089.171629323138,11302.927616346404,11850.548395502725,11600052.5909182,2020-04-01
1585785600,ETH-USD,11850.548395502725,13013.242622981834,11850.548395502725,12672.521925407178,15344815.9787648,2020-04-02
1585872000,ETH-USD,12672.521925407178,13059.110357042646,12094.58846434868,12517.867054436694,11788886.7515405,2020-04-03
