TIMESTAMP,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,VOLUME,DATE
1584316800,BCH-USD,15638.861985663916,17033.660485711593,13075.309632981143,15331.765127930064,4906222.69678984,2020-03-16
1584403200,BCH-USD,15331.765127930064,17463.61419890917,14966.122898175605,16484.30050464308,4029180.44295317,2020-03-17
1584489600,BCH-USD,16484.30050464308,17154.574793320015,14928.809138474851,16380.80903209684,3227600.99072473,2020-03-18
1584576000,BCH-USD,16380.80903209684,20519.46306153664,15589.2049072775,19919.49394725128,4478083.14092336,2020-03-19
1584662400,BCH-USD,19919.49394725128,22073.12914438784,17079.66957194635,18832.800242936148,4786225.43334405,2020-03-20
1584748800,BCH-USD,18832.800242936148,20452.281907163146,18201.92763951472,19831.340646635465,3690841.44967887,2020-03-21
1584835200,BCH-USD,19831.340646635465,20880.930811114245,17618.887221199875,17965.271532428305,3853774.02171134,2020-03-22
1584921600,BCH-USD,17965.271532428305,20174.529998645856,17459.87113299794,19473.01188352747,3830435.97743406,2020-03-23
1585008000,BCH-USD,19473.01188352747,20813.17170457189,19165.388117179067,20006.555734328187,2915475.18551859,2020-03-24
1585094400,BCH-USD,20006.555734328187,20676.329582998776,18796.7085011204,19481.485193844743,2591078.29783389,2020-03-25
1585180800,BCH-USD,19481.485193844743,20590.60262069039,19300.50691298266,20110.42117663645,2663916.65455872,2020-03-26
1585267200,BCH-USD,20110.42117663645,21050.08697378404,18653.00087035349,19389.872385225543,2617794.42166011,2020-03-27
1585353600,BCH-USD,19389.872385225543,19712.47335692692,17794.232786395758,18746.53889389781,3176427.78884827,2020-03-28
1585440000,BCH-USD,18746.53889389781,19690.847789429685,17956.124199486454,18038.941646990595,2218182.63617339,2020-03-29
1585526400,BCH-USD,18038.941646990595,20474.02696911995,18001.40153302558,19933.982264408267,2423628.67746991,2020-03-30
1585612800,BCH-USD,19933.982264408267,20321.08265600314,18908.80443368563,19117.77865218193,2307653.99262519,2020-03-31
1585699200,BCH-USD,19117.77865218193,20129.701665128065,18612.318691138644,19572.64010963184,2455744.3853193,2020-04-01
1585785600,BCH-USD,19572.64010963184,21571.588465978253,19468.03928377606,20777.02301353763,3535984.24822182,2020-04-02
1585872000,BCH-USD,20777.02301353763,21501.25036563193,20182.557343500448,20919.809072500004,3094705.30271242,2020-04-03
1585958400,BCH-USD,20919.809072500004,21316.203621441608,20363.341151207245,21194.538991270725,2455362.18178771,2020-04-04
1586044800,BCH-USD,21194.538991270725,21319.45329471246,19850.158795955587,20630.32156419059,2517914.24464169,2020-04-05
1586131200,BCH-USD,20630.32156419059,22698.864875944862,20290.04824345088,22581.14454186945,3828945.822829,2020-04-06
1586217600,BCH-USD,22581.14454186945,23332.020702804137,21517.24007462741,22086.987080899497,4008926.25740276,2020-04-07
1586304000,BCH-USD,22086.987080899497,24705.755781443426,21922.35473293485,23607.55821564397,5201075.61070745,2020-04-08
1586390400,BCH-USD,23607.55821564397,24238.513743649302,22233.774372549902,22451.178286863127,3506498.04993318,2020-04-09
1586476800,BCH-USD,22451.178286863127,22934.743890236805,19850.722271345803,20390.736949477905,3990426.43763212,2020-04-10
1586563200,BCH-USD,20390.736949477905,21421.18499305204,19436.23663030618,20406.72623640952,2861461.93752099,2020-04-11
1586649600,BCH-USD,20406.72623640952,21919.99045849429,19970.596386437308,20432.53524678996,2853230.24291305,2020-04-12
1586736000,BCH-USD,20432.53524678996,20503.24959546389,18971.31971816221,19602.555109523844,3800265.29156727,2020-04-13
1586822400,BCH-USD,19602.555109523844,20665.45655993409,19298.87124312185,20219.11641058081,3172421.28886129,2020-04-14
1586908800,BCH-USD,20219.11641058081,20382.704629045053,18815.95200939492,19516.266960657667,2792841.57612256,2020-04-15
1586995200,BCH-USD,19516.266960657667,21205.12891938403,18121.252084893807,20589.265990092725,4359011.10810371,2020-04-16
1587081600,BCH-USD,20589.265990092725,21058.75916388056,20118.69564802055,20320.78239264533,2598248.02776237,2020-04-17
1587168000,BCH-USD,20320.78239264533,21639.958824208657,20304.455346398867,21473.65545718186,2791368.22388696,2020-04-18
1587254400,BCH-USD,21473.65545718186,21561.01257822636,20082.77152895687,20490.90165260396,2764259.97265159,2020-04-19
1587340800,BCH-USD,20490.90165260396,21047.42077910324,18935.567145183893,19555.652841400854,3332417.06113228,2020-04-20
1587427200,BCH-USD,19555.652841400854,19851.76684088593,18904.931071843417,19347.45374703325,2506673.12219892,2020-04-21
1587513600,BCH-USD,19347.45374703325,20789.77342986157,19023.502700722864,20664.298819328367,2411432.39490677,2020-04-22
1587600000,BCH-USD,20664.298819328367,21427.91347743792,19707.286704623664,20797.393076087912,3302073.39695266,2020-04-23
1587686400,BCH-USD,20797.393076087912,21093.9809385449,20438.4855635242,20847.929613243006,2460511.77965757,2020-04-24
1587772800,BCH-USD,20847.929613243006,21394.07503078217,20423.48510764642,20889.43823273825,2531316.9246264,2020-04-25
1587859200,BCH-USD,20889.43823273825,21719.97797348253,20517.56761775753,21543.725154472068,2929846.33736047,2020-04-26
1587945600,BCH-USD,21543.725154472068,21673.11083353461,20388.25049712515,20990.81619613276,3575551.18115491,2020-04-27
1588032000,BCH-USD,20990.81619613276,21351.44409070156,20486.07794402805,21213.8913444196,2713975.56019456,2020-04-28
1588118400,BCH-USD,21213.8913444196,22875.99084266893,21069.91017004412,22588.71777846585,4334281.22261283,2020-04-29
1588204800,BCH-USD,22588.71777846585,24070.27207479572,21491.04896004708,21893.37287633745,4922746.97060986,2020-04-30
1588291200,BCH-USD,21893.37287633745,22766.501280237124,21789.743744966723,22354.26859630968,2829894.77945104,2020-05-01
1588377600,BCH-USD,22354.26859630968,22887.64537625635,22045.23811445433,22842.81749373432,2371251.5990077,2020-05-02
1588464000,BCH-USD,22842.81749373432,23348.987526707824,21624.64249882229,22113.64531695447,3407774.75541319,2020-05-03
1588550400,BCH-USD,22113.64531695447,22139.747429491475,20754.67852131628,21589.88102354224,3111521.0911892,2020-05-04
1588636800,BCH-USD,21589.88102354224,22051.956673635617,21111.8807876918,21632.11548777493,2576871.65674816,2020-05-05
1588723200,BCH-USD,21632.11548777493,22252.835706729293,21095.59903757281,21124.313213825262,2763635.86869159,2020-05-06
1588809600,BCH-USD,21124.313213825262,22381.13785274477,20786.53891098588,22011.88371670726,3093958.06363268,2020-05-07
1588896000,BCH-USD,22011.88371670726,23177.604966355128,21722.482534749204,22756.10441256445,3331420.32817086,2020-05-08
1588982400,BCH-USD,22756.10441256445,24193.053519465862,22672.78494149059,23197.082316407777,4786966.39428593,2020-05-09
1589068800,BCH-USD,23197.082316407777,23197.082316407777,19529.51797932045,20366.22614174934,5844179.30375132,2020-05-10
1589155200,BCH-USD,20366.22614174934,20808.02544032151,19190.855317248428,20764.460940903213,4648272.90179868,2020-05-11
1589241600,BCH-USD,20764.460940903213,21161.84027898326,20095.56196483556,20557.108586553924,2752950.03263463,2020-05-12
1589328000,BCH-USD,20557.108586553924,21130.905532057543,20271.68938344781,20918.8727069328,2145945.91560168,2020-05-13
1589414400,BCH-USD,20918.8727069328,21399.327497919527,20534.671330984456,21158.64609185421,2883709.60577607,2020-05-14
1589500800,BCH-USD,21158.64609185421,21226.289562933274,20307.45872444624,20548.27159707332,2203150.19738712,2020-05-15
1589587200,BCH-USD,20548.27159707332,21002.62976812263,20411.581540499683,20683.63992341493,1937976.84761272,2020-05-16
1589673600,BCH-USD,20683.63992341493,21441.366893791062,20599.24621204362,21041.75652521645,1982560.30483618,2020-05-17
1589760000,BCH-USD,21041.75652521645,22218.12069017777,21009.954175374696,21653.243058896554,2484778.00268812,2020-05-18
1589846400,BCH-USD,21653.243058896554,21903.59720838292,21228.15183469893,21572.961028329653,2044422.20922491,2020-05-19
1589932800,BCH-USD,21572.961028329653,21633.556318134764,20672.712103422265,20956.19952400872,1904374.55504805,2020-05-20
1590019200,BCH-USD,20956.19952400872,21220.43522084868,19378.677342295105,19953.501103029303,2160161.04911083,2020-05-21
1590105600,BCH-USD,19953.501103029303,20692.41679914117,19685.73699115488,20519.102147243804,1788895.96508792,2020-05-22
1590192000,BCH-USD,20519.102147243804,20910.782617331683,20300.98877544337,20475.31810699941,1472061.31481272,2020-05-23
1590278400,BCH-USD,20475.31810699941,20798.34124179457,19538.81301436297,19538.81301436297,1557016.29347506,2020-05-24
1590364800,BCH-USD,19538.81301436297,20495.456377155857,19394.36629559408,20341.244341327245,1502527.82186013,2020-05-25
1590451200,BCH-USD,20341.244341327245,20393.71970079392,19613.67020837954,19921.76128574628,1209987.52216408,2020-05-26
1590537600,BCH-USD,19921.76128574628,20570.14603742864,19868.047446752724,20453.13620321648,1331713.02483702,2020-05-27
1590624000,BCH-USD,20453.13620321648,21031.75637205164,20037.29923033153,20956.241442100138,1568708.6819428,2020-05-28
1590710400,BCH-USD,20956.241442100138,21272.55283639869,20507.08646168667,20826.71983129213,1657548.80713657,2020-05-29
1590796800,BCH-USD,20826.71983129213,22125.58124702136,20636.75703198177,22057.12749528857,1676183.12562516,2020-05-30
1590883200,BCH-USD,22057.12749528857,22069.441788145014,20722.54892928924,20870.161857397103,1811911.6141053,2020-05-31
1590969600,BCH-USD,20870.161857397103,22218.91879326268,20746.283108260777,22102.39106057774,1864805.67673095,2020-06-01
1591056000,BCH-USD,22102.39106057774,23472.04836190837,21329.359595122063,21970.33202923144,3103583.71734142,2020-06-02
1591142400,BCH-USD,21970.33202923144,22155.37577612508,21581.388153194686,22124.28251232053,1649606.63036797,2020-06-03
1591228800,BCH-USD,22124.28251232053,22756.04086536545,21706.16063767056,22407.439208237287,1705616.32396162,2020-06-04
1591315200,BCH-USD,22407.439208237287,23005.627129496792,22264.644660126258,22400.85033796732,1620505.60501734,2020-06-05
1591401600,BCH-USD,22400.85033796732,22540.421169639743,21967.36711511466,22163.34725761973,1147482.87560879,2020-06-06
1591488000,BCH-USD,22163.34725761973,22342.63829893394,21495.776954116307,22181.138811449804,1323932.65454016,2020-06-07
1591574400,BCH-USD,22181.138811449804,22377.45078953864,21972.72392150997,22313.135696439644,988091.426538408,2020-06-08
