TIMESTAMP,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,VOLUME,DATE
1584316800,LINK-USD,183.5941713055843,183.5941713055843,137.6299369494877,156.47233209076975,177780065.819801,2020-03-16
1584403200,LINK-USD,156.47233209076975,181.2391710149409,153.1016207695027,164.57530806489018,113960434.408856,2020-03-17
1584489600,LINK-USD,164.57530806489018,171.1128162208122,155.00810389173532,171.1128162208122,79881203.9880268,2020-03-18
1584576000,LINK-USD,171.1128162208122,206.95732913696068,165.21049771250495,197.49964543719176,102746078.489586,2020-03-19
1584662400,LINK-USD,197.49964543719176,228.87287602895884,177.72868384794054,198.5039984573814,127271869.795684,2020-03-20
1584748800,LINK-USD,198.5039984573814,207.97679296918756,185.2160174401232,199.1631243774755,78783408.244831,2020-03-21
1584835200,LINK-USD,199.1631243774755,203.74414187079893,170.64530260584957,174.2490888811831,94208471.8327848,2020-03-22
1584921600,LINK-USD,174.2490888811831,200.65521545833047,169.95452541940145,196.9103959285869,99316123.9798673,2020-03-23
1585008000,LINK-USD,196.9103959285869,207.03135669780255,192.57531321547356,202.95134812765545,81797145.3342652,2020-03-24
1585094400,LINK-USD,202.95134812765545,205.73159251575703,192.18688092436017,198.31482394840648,56389974.4836505,2020-03-25
1585180800,LINK-USD,198.31482394840648,201.87221690296465,194.3065266789401,201.87221690296465,44543082.2198924,2020-03-26
1585267200,LINK-USD,201.87221690296465,205.4581726689242,187.2412667574785,188.58111164913976,51541299.1001751,2020-03-27
1585353600,LINK-USD,188.58111164913976,188.58111164913976,178.59295050889676,187.72045980679732,60005030.150746,2020-03-28
1585440000,LINK-USD,187.72045980679732,188.9412201959732,176.51955691975067,176.51955691975067,44192037.0095601,2020-03-29
1585526400,LINK-USD,176.51955691975067,192.8120101663596,176.08138810969288,187.31846164114904,47861387.703422,2020-03-30
1585612800,LINK-USD,187.31846164114904,201.21595809676785,185.2056505617137,198.77685908135152,46678273.7796749,2020-03-31
1585699200,LINK-USD,198.77685908135152,201.64928189287096,188.19662522093992,199.7767870249836,53955373.5834492,2020-04-01
1585785600,LINK-USD,199.7767870249836,212.3501915672203,197.9884496168465,200.83348761401544,59424758.0554201,2020-04-02
1585872000,LINK-USD,200.83348761401544,207.90779791386151,198.81923465679492,201.95610270882992,43615033.6748336,2020-04-03
1585958400,LINK-USD,201.95610270882992,205.72539040400048,198.05157967061444,203.70876901517943,33624443.6739779,2020-04-04
1586044800,LINK-USD,203.70876901517943,205.5718596326097,197.4570731076528,199.43815091685724,25480554.4455404,2020-04-05
1586131200,LINK-USD,199.43815091685724,223.87602825462605,199.43815091685724,223.87602825462605,60586994.18295,2020-04-06
1586217600,LINK-USD,223.87602825462605,253.82771997930303,223.87602825462605,238.5322562563263,120425824.494528,2020-04-07
1586304000,LINK-USD,238.5322562563263,285.3454824639196,237.85327834014987,277.463369734658,103276289.321783,2020-04-08
1586390400,LINK-USD,277.463369734658,303.022792402976,274.3153865478006,290.01546679850264,125506660.100781,2020-04-09
1586476800,LINK-USD,290.01546679850264,290.83500321268417,258.53124580600405,282.09686900033387,142206057.699441,2020-04-10
1586563200,LINK-USD,282.09686900033387,300.6441476447279,269.0812045594343,288.175454732378,108192079.766154,2020-04-11
1586649600,LINK-USD,288.175454732378,318.8252423692157,278.2968591832286,299.4839251607216,110681322.241452,2020-04-12
1586736000,LINK-USD,299.4839251607216,302.5583435335228,282.8819391543672,295.4544450233572,102613967.079159,2020-04-13
1586822400,LINK-USD,295.4544450233572,301.500464977496,281.6446783287851,284.71660840817,73747946.8123538,2020-04-14
1586908800,LINK-USD,284.71660840817,289.01193888666285,273.06192697993527,273.56801504562804,68010284.6217848,2020-04-15
1586995200,LINK-USD,273.56801504562804,310.1491328339092,261.7456208680362,305.02437421904403,96284977.3827587,2020-04-16
1587081600,LINK-USD,305.02437421904403,307.7277021385126,296.6037208843626,302.046566674794,60359317.5371585,2020-04-17
1587168000,LINK-USD,302.046566674794,334.8397055828498,302.046566674794,330.83598921809977,68092315.2703879,2020-04-18
1587254400,LINK-USD,330.83598921809977,332.65543881548075,309.2762323701928,314.99152287850967,68956183.0735734,2020-04-19
1587340800,LINK-USD,314.99152287850967,330.6207637916032,297.81647815723306,301.6353182863674,81882525.8911158,2020-04-20
1587427200,LINK-USD,301.6353182863674,312.0732300051458,298.10084292186986,303.02722261254536,56615231.0837383,2020-04-21
1587513600,LINK-USD,303.02722261254536,322.3617207623696,300.86230705848504,322.141067859185,50180392.7423595,2020-04-22
1587600000,LINK-USD,322.141067859185,339.7128140683363,316.0792287875336,328.03835895552925,57648557.3226505,2020-04-23
1587686400,LINK-USD,328.03835895552925,339.7972294270162,327.23378452036656,330.1537234700242,40173234.6456459,2020-04-24
1587772800,LINK-USD,330.1537234700242,340.94361342932723,327.4208228071871,331.714222383843,35859270.0337594,2020-04-25
1587859200,LINK-USD,331.714222383843,333.73920875552307,321.0816939077106,325.44640283806865,43450026.8259655,2020-04-26
1587945600,LINK-USD,325.44640283806865,326.8391587079024,304.5879213503115,318.07540195485825,53503008.4286025,2020-04-27
1588032000,LINK-USD,318.07540195485825,326.9861827634808,311.8686256432909,318.89513343620587,38923381.5115934,2020-04-28
1588118400,LINK-USD,318.89513343620587,347.9590257451014,318.1053554106833,339.8030777296324,61167423.1234112,2020-04-29
1588204800,LINK-USD,339.8030777296324,346.8522854287723,318.110446047155,323.4701139216925,54459791.530684,2020-04-30
1588291200,LINK-USD,323.4701139216925,341.79906892975663,323.4701139216925,329.382756563265,41145233.2585519,2020-05-01
1588377600,LINK-USD,329.382756563265,338.2522948305567,327.3966397493045,334.7524451009284,29346886.2003871,2020-05-02
1588464000,LINK-USD,334.7524451009284,339.7452331990065,318.8082590110825,325.13220119744733,34073752.9157344,2020-05-03
1588550400,LINK-USD,325.13220119744733,334.8109099300878,307.49989325109874,328.7963614733018,44935658.3205694,2020-05-04
1588636800,LINK-USD,328.7963614733018,334.67626241175327,320.07466856151547,321.90349653500107,28752322.9709522,2020-05-05
